#REFERENCE 0 24.1631451 0.1384420
O1 24.1631182 0.1384327 3.0708 2.5801 -0.14 0.00
O1 24.163118 0.138433 3.0708 0.0000 -0.14 0.00
O1 24.1631182 0.1384327 0.0000 2.5801 -0.14 0.00
O1 24.1631182 0.1384327 2.5620 2.1526 -0.14 0.00
