#REFERENCE 0 29.6033670 -0.6666288
O1 29.6033670 -0.6666288 -nan 1.2808 161.42 0.00
O1 29.603367 -0.666629 -nan 0.0000 161.42 0.00
O1 29.6033670 -0.6666288 0.0000 1.2808 161.42 0.00
O1 29.6033670 -0.6666288 -nan 1.6731 161.42 0.00
