#REFERENCE 3 29.6033670 -0.6666288
B1 1.4322237 -0.5359129 0.200000 0.114337 35.64150 1.0000 0.61 
B2 1.0327786 -0.8105140 0.200000 0.155351 170.55027 1.0000 0.27 
B3 1.1217618 -0.5488301 0.200000 0.128100 98.54400 1.0000 0.48 
