#REFERENCE 0 29.6033670 -0.6666288
B1 29.6030673 -0.6676937 0.326941 0.117783 24.81872 1.0000 0.04 
B1 29.6024380 -0.6669207 0.251202 0.123234 96.03083 1.0000 0.28 
B1 29.6024870 -0.6659979 0.200000 0.200000 105.27915 1.0000 -0.00 
B2 29.6025994 -0.6660721 0.352533 0.171398 135.44129 1.0000 -0.45 
B2 29.6032468 -0.6677833 0.292891 0.157020 0.27266 1.0000 -0.15 
B2 29.6024954 -0.6667739 0.200002 0.200000 87.85715 1.0000 -0.00 
B3 29.6025958 -0.6659726 0.319401 0.137249 117.50159 1.0000 -0.10 
B3 29.6025067 -0.6668647 0.223233 0.130210 56.14362 1.0000 0.35 
B3 29.6032048 -0.6677084 0.200001 0.200000 32.67730 1.0000 -0.00 
