#REFERENCE 3 29.6033670 -0.6666288
B1 1.432 -0.536 0.200 0.114 35.64 1.000 0.61 1.079 -3.834 0.57 0.04
B1 1.432 -0.536 0.200 0.114 35.64 1.000 0.61 3.344 -1.051 0.33 0.28
B1 1.432 -0.536 0.200 0.114 35.64 1.000 0.61 3.168 2.271 0.61 -0.00
B2 1.033 -0.811 0.200 0.155 170.55 1.000 0.27 2.763 2.004 0.72 -0.45
B2 1.033 -0.811 0.200 0.155 170.55 1.000 0.27 0.433 -4.156 0.43 -0.15
B2 1.033 -0.811 0.200 0.155 170.55 1.000 0.27 3.138 -0.522 0.27 -0.00
B3 1.122 -0.549 0.200 0.128 98.54 1.000 0.48 2.776 2.362 0.58 -0.10
B3 1.122 -0.549 0.200 0.128 98.54 1.000 0.48 3.097 -0.849 0.14 0.35
B3 1.122 -0.549 0.200 0.128 98.54 1.000 0.48 0.584 -3.886 0.48 -0.00
