#REFERENCE 0 318.8635275 -0.6380758
O1 318.8635476 -0.6381010 1.7535 1.2595 53.55 0.00
O1 318.863548 -0.638101 1.7535 0.0000 53.55 0.00
O1 318.8635476 -0.6381010 0.0000 1.2595 53.55 0.00
O1 318.8635476 -0.6381010 3.1109 2.2345 53.55 0.00
