#REFERENCE 3 318.8635275 -0.6380758
1	-1.687500	-2.170080	-0.372958	-0.497990	
1	-1.697226	-2.162109	-0.372775	-0.497755	
2	-1.740234	-2.125656	-0.371817	-0.496562	
2	-1.697226	-2.162109	-0.372775	-0.497755	
3	-1.740234	-2.125656	-0.371817	-0.496562	
3	-1.758316	-2.109375	-0.371169	-0.495779	
4	-1.898438	-1.964087	-0.361760	-0.485458	
4	-1.909288	-1.951172	-0.360626	-0.484302	
5	-1.909288	-1.951172	-0.360626	-0.484302	
5	-1.951067	-1.898438	-0.355420	-0.479166	
6	-1.792969	-2.076914	-0.369697	-0.494050	
6	-1.813481	-2.056641	-0.368555	-0.492746	
7	-1.845703	-2.023303	-0.366423	-0.490382	
7	-1.813481	-2.056641	-0.368555	-0.492746	
8	-1.845703	-2.023303	-0.366423	-0.490382	
8	-1.863588	-2.003906	-0.365019	-0.488867	
9	-1.792969	-2.076914	-0.369697	-0.494050	
9	-1.758316	-2.109375	-0.371169	-0.495779	
10	-1.898438	-1.964087	-0.361760	-0.485458	
10	-1.863588	-2.003906	-0.365019	-0.488867	
11	-2.003906	-1.824475	-0.346888	-0.471246	
11	-2.024737	-1.792969	-0.342939	-0.467753	
12	-1.951172	-1.898298	-0.355405	-0.479152	
12	-1.989493	-1.845703	-0.349538	-0.473648	
13	-1.951172	-1.898298	-0.355405	-0.479152	
13	-1.951067	-1.898438	-0.355420	-0.479166	
14	-2.003906	-1.824475	-0.346888	-0.471246	
14	-1.989493	-1.845703	-0.349538	-0.473648	
15	-2.056641	-1.740786	-0.335677	-0.461570	
15	-2.056971	-1.740234	-0.335601	-0.461507	
16	-2.056641	-1.740786	-0.335677	-0.461570	
16	-2.024737	-1.792969	-0.342939	-0.467753	
17	-2.056971	-1.740234	-0.335601	-0.461507	
17	-2.086810	-1.687500	-0.327787	-0.455165	
18	-0.843750	-2.510055	-0.334893	-0.412701	
18	-0.791016	-2.514488	-0.331574	-0.401928	
19	-0.791016	-2.514488	-0.331574	-0.401928	
19	-0.738281	-2.517321	-0.328344	-0.390628	
20	-0.738281	-2.517321	-0.328344	-0.390628	
20	-0.685547	-2.518597	-0.325231	-0.378828	
21	-0.685547	-2.518597	-0.325231	-0.378828	
21	-0.632812	-2.518347	-0.322258	-0.366547	
22	-0.632812	-2.518347	-0.322258	-0.366547	
22	-0.580078	-2.516590	-0.319449	-0.353801	
23	-0.580078	-2.516590	-0.319449	-0.353801	
23	-0.527344	-2.513341	-0.316823	-0.340601	
24	-0.527344	-2.513341	-0.316823	-0.340601	
24	-0.474609	-2.508603	-0.314400	-0.326951	
25	-0.474609	-2.508603	-0.314400	-0.326951	
25	-0.421875	-2.502369	-0.312199	-0.312850	
26	-0.421875	-2.502369	-0.312199	-0.312850	
26	-0.369141	-2.494627	-0.310239	-0.298291	
27	-0.369141	-2.494627	-0.310239	-0.298291	
27	-0.316406	-2.485353	-0.308541	-0.283263	
28	-0.316406	-2.485353	-0.308541	-0.283263	
28	-0.283054	-2.478516	-0.307598	-0.273344	
29	-0.263672	-2.474692	-0.307142	-0.267924	
29	-0.210938	-2.462799	-0.306064	-0.252448	
30	-0.283054	-2.478516	-0.307598	-0.273344	
30	-0.263672	-2.474692	-0.307142	-0.267924	
31	-0.158203	-2.449329	-0.305302	-0.236511	
31	-0.105469	-2.434228	-0.304882	-0.220084	
32	-0.210938	-2.462799	-0.306064	-0.252448	
32	-0.158203	-2.449329	-0.305302	-0.236511	
33	-0.105469	-2.434228	-0.304882	-0.220084	
33	-0.078766	-2.425781	-0.304808	-0.211412	
34	-0.078766	-2.425781	-0.304808	-0.211412	
34	-0.052734	-2.417800	-0.304830	-0.203504	
35	-0.052734	-2.417800	-0.304830	-0.203504	
35	0.000000	-2.400052	-0.305156	-0.186808	
36	-1.318359	-2.390399	-0.363989	-0.483045	
36	-1.357382	-2.373047	-0.365769	-0.486267	
37	-1.318359	-2.390399	-0.363989	-0.483045	
37	-1.265625	-2.411510	-0.361208	-0.477781	
38	-1.371094	-2.366924	-0.366477	-0.487516	
38	-1.357382	-2.373047	-0.365769	-0.486267	
39	-1.423828	-2.341239	-0.368741	-0.491382	
39	-1.371094	-2.366924	-0.366477	-0.487516	
40	-1.423828	-2.341239	-0.368741	-0.491382	
40	-1.462805	-2.320312	-0.370047	-0.493515	
41	-1.476562	-2.312838	-0.370570	-0.494350	
41	-1.462805	-2.320312	-0.370047	-0.493515	
42	-1.582031	-2.247890	-0.372975	-0.497985	
42	-1.628981	-2.214844	-0.373250	-0.498371	
43	-1.529297	-2.281842	-0.372029	-0.496600	
43	-1.551707	-2.267578	-0.372401	-0.497153	
44	-1.529297	-2.281842	-0.372029	-0.496600	
44	-1.476562	-2.312838	-0.370570	-0.494350	
45	-1.582031	-2.247890	-0.372975	-0.497985	
45	-1.551707	-2.267578	-0.372401	-0.497153	
46	-1.687500	-2.170080	-0.372958	-0.497990	
46	-1.634766	-2.210668	-0.373287	-0.498421	
47	-1.634766	-2.210668	-0.373287	-0.498421	
47	-1.628981	-2.214844	-0.373250	-0.498371	
48	-1.212891	-2.430388	-0.358191	-0.471759	
48	-1.160156	-2.447452	-0.355106	-0.465263	
49	-1.212891	-2.430388	-0.358191	-0.471759	
49	-1.225728	-2.425781	-0.358860	-0.473124	
50	-1.107422	-2.462388	-0.351837	-0.457988	
50	-1.054688	-2.475312	-0.348439	-0.449983	
51	-1.160156	-2.447452	-0.355106	-0.465263	
51	-1.107422	-2.462388	-0.351837	-0.457988	
52	-1.265625	-2.411510	-0.361208	-0.477781	
52	-1.225728	-2.425781	-0.358860	-0.473124	
53	-1.001953	-2.486620	-0.345064	-0.441547	
53	-1.039578	-2.478516	-0.347400	-0.447438	
54	-1.001953	-2.486620	-0.345064	-0.441547	
54	-0.949219	-2.496186	-0.341675	-0.432546	
55	-1.054688	-2.475312	-0.348439	-0.449983	
55	-1.039578	-2.478516	-0.347400	-0.447438	
56	-0.949219	-2.496186	-0.341675	-0.432546	
56	-0.896484	-2.503975	-0.338272	-0.422918	
57	-0.896484	-2.503975	-0.338272	-0.422918	
57	-0.843750	-2.510055	-0.334893	-0.412701	
58	-2.109375	-1.643774	-0.320665	-0.449630	
58	-2.113963	-1.634766	-0.319237	-0.448545	
59	-2.113963	-1.634766	-0.319237	-0.448545	
59	-2.139039	-1.582031	-0.310258	-0.441911	
60	-2.139039	-1.582031	-0.310258	-0.441911	
60	-2.161677	-1.529297	-0.300550	-0.435068	
61	-2.162109	-1.528212	-0.300337	-0.434921	
61	-2.161677	-1.529297	-0.300550	-0.435068	
62	-2.162109	-1.528212	-0.300337	-0.434921	
62	-2.182631	-1.476562	-0.290561	-0.428350	
63	-2.214844	-1.382005	-0.271007	-0.416048	
63	-2.218355	-1.371094	-0.268778	-0.414712	
64	-2.182631	-1.476562	-0.290561	-0.428350	
64	-2.201448	-1.423828	-0.279934	-0.421532	
65	-2.214844	-1.382005	-0.271007	-0.416048	
65	-2.201448	-1.423828	-0.279934	-0.421532	
66	-2.218355	-1.371094	-0.268778	-0.414712	
66	-2.233768	-1.318359	-0.257362	-0.408064	
67	-2.233768	-1.318359	-0.257362	-0.408064	
67	-2.247360	-1.265625	-0.245412	-0.401440	
68	-2.109375	-1.643774	-0.320665	-0.449630	
68	-2.086810	-1.687500	-0.327787	-0.455165	
69	-2.247360	-1.265625	-0.245412	-0.401440	
69	-2.259226	-1.212891	-0.232965	-0.394883	
70	-2.267578	-1.169995	-0.222429	-0.389591	
70	-2.259226	-1.212891	-0.232965	-0.394883	
71	-2.267578	-1.169995	-0.222429	-0.389591	
71	-2.269527	-1.160156	-0.220119	-0.388461	
72	-2.269527	-1.160156	-0.220119	-0.388461	
72	-2.278547	-1.107422	-0.207086	-0.382286	
73	-2.278547	-1.107422	-0.207086	-0.382286	
73	-2.286040	-1.054688	-0.193651	-0.376263	
74	-2.286040	-1.054688	-0.193651	-0.376263	
74	-2.292065	-1.001953	-0.179847	-0.370420	
75	-2.292065	-1.001953	-0.179847	-0.370420	
75	-2.296678	-0.949219	-0.165708	-0.364785	
76	-2.296678	-0.949219	-0.165708	-0.364785	
76	-2.299924	-0.896484	-0.151265	-0.359381	
77	-2.299924	-0.896484	-0.151265	-0.359381	
77	-2.301844	-0.843750	-0.136549	-0.354230	
78	-2.301844	-0.843750	-0.136549	-0.354230	
78	-2.302470	-0.791016	-0.121585	-0.349349	
79	-2.302470	-0.791016	-0.121585	-0.349349	
79	-2.301830	-0.738281	-0.106400	-0.344754	
80	-2.301830	-0.738281	-0.106400	-0.344754	
80	-2.299942	-0.685547	-0.091014	-0.340461	
81	-2.299942	-0.685547	-0.091014	-0.340461	
