,galaxies_source_disk_centre_0,galaxies_source_disk_centre_1,galaxies_source_disk_elliptical_comps_0,galaxies_source_disk_elliptical_comps_1,galaxies_source_disk_intensity,galaxies_source_disk_effective_radius,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius
0,0.5539768730135074,0.20261083435454513,-0.3259989076641364,-0.8955829705314571,159.27414553102463,18.811524987015797,-0.37882219646368376,0.22778346794829876,0.2562810751563092,0.2163523333795342,782860.0309991986,22.40987620672698,0.11876276028648682,0.1499940861278434,0.11416903853429727,-0.26949027433128897,6.23194923820234
1,0.051657837687612694,-0.20438063969598064,-0.49794047902705896,-0.3032473158065733,0.0014555226322406365,27.76342637637118,0.07421520465192594,0.23474809475432287,-0.1317539108893426,-0.5755800026192562,799691.270109521,21.16475772531853,0.06340189921154732,0.08093641301103872,0.14569048373422552,0.20980502773549572,5.5752247520728435
2,-0.09867090464548661,0.21680077160565717,-0.21342418288800236,-0.052565157625135486,181.7163276585452,13.958413499140143,-0.14397045183224805,-0.2666208126925205,0.07505591926983823,0.1956484229583962,286545.7116826201,16.450604189288562,0.10128875344567145,0.0743167274614712,0.05550740631435581,-0.17854642849437893,6.637743304865518
3,-0.009493664131208336,-0.5486159555021384,-0.42184695212955975,-0.38109087418362225,5.412130155971698,17.399584582680365,-0.34090389074562644,0.10404595039781481,-0.6149107948116317,-0.1754488101224472,285182.95012268575,15.179993249949735,0.013788257113376352,-0.031973244505685186,0.11829032754818473,0.06720767550327275,0.21736422294643631
4,-0.4917440651981703,-0.3573192455146155,-0.5095284636216294,-0.04080284458276268,4.455600133411648e-05,11.531537026962997,0.3430985289724217,-0.017867408706396498,0.3711817001843322,0.17664941831839706,630613.8148287467,6.403943634876762,-0.10945677203471137,0.08973145701895353,0.012930727555005196,0.32439720219982676,6.528273013895931
5,-0.057427287484624626,-0.12285614570021296,0.7586264066632065,0.12154970499043624,698324.9173006916,16.74718298543543,-0.49238347512079256,0.08049048324225343,0.3092501801447066,0.04469902248484194,0.056856373075496965,23.702926787561506,-0.13958212222275443,-0.04631424428843183,0.13989459083019262,0.029028656765415935,5.5963633940362385
6,0.048032908040224996,-0.1605016986849643,0.3396307158905946,0.07497542170741742,832344.6613106413,12.604095059307014,-0.2579920287721273,-0.1781582658511501,0.3133204938318088,-0.3055828976240192,1.2245417849401228e-06,2.783009049489291,-0.1040395250659004,-0.052719129361544076,0.5221973824113377,0.09053832341067096,0.24244691836094745
7,0.30297027196378623,-0.024468252186948997,-0.6548610319080735,0.10420970176165953,572026.8471883181,23.262824600395763,-0.0009294321645698157,-0.0349687904663646,0.08709208627332629,-0.8848004325797106,33.25514514894729,7.371750399999063,-0.11780496515058836,0.15704010406485014,0.13259686408458968,-0.25856697549147284,6.957432849590779
8,-0.14882956086642468,0.30866509906260814,0.5672339881050246,0.06356224313726473,7.831155259057547e-06,29.06397573931278,-0.31402911933951666,-0.08518779005716634,0.2674222941757699,-0.6637054167951266,226592.7611717344,9.095034635031528,0.005097410467140528,0.030747759266188147,0.28955181641733935,-0.19966401229347844,2.816512991496589
9,0.13411220313773758,0.019869467570176547,0.19565880623985732,-0.1562839239181062,4.261135933475017e-06,22.698083738861065,-0.48167373754204157,-0.33947663687541296,0.1482472523127855,-0.07088939248604757,61435.790273043414,27.419198877678323,-0.14570579132429207,0.002197957374322214,0.17178225842389913,0.07054531179323774,1.6680831198808104
10,-0.04162163332518457,-0.09381988183523157,0.17406053227881654,0.13779164874775984,5.412110783760831,28.852569475780925,0.05028345177075398,0.05080353609404518,0.17757970204128187,0.09243597285338676,52714.3193138223,29.920550508672015,0.13273747141896852,-0.027045364870833116,-0.04431171652756455,0.2604828122682489,2.9327743655949163
11,0.19698299535350375,-0.32060933578354095,0.18050276610224747,0.08878595218592143,215275.2986074162,25.975268402157372,0.2576066111264313,0.45555418095470745,-0.6869146821585872,-0.13988253968054537,7339.822538786326,25.774697267423768,-0.2227667307206137,-0.15185368659932064,0.15338403665691866,-0.01908920197309528,4.054981066236171
12,0.4010133125703869,0.3847808107555424,0.5915992030507975,-0.46393199169288385,1.422409055542451,19.189573902989494,0.2175152856649212,-0.0031925080629562072,0.04709094029844103,0.1446541276869497,137978.28996544407,8.855603090378665,0.02597580257802282,0.010038136077207242,-0.08787767765328651,-0.6146047597443222,1.461018000661884
13,0.39295896831516514,-0.22569433976773814,-0.5595938503636976,-0.4880120264268944,0.000460370324356922,0.7271398797122297,0.025264550531000046,0.36850330263897557,0.18374025284389472,0.42726947802633525,52771.26185202917,21.51705634150544,-0.044398960152962436,-0.04621552399630823,0.3143355866476076,0.3513501326059034,6.113371920207871
14,0.10694802701587243,0.04360816087162185,0.1639387302257427,-0.46355765029421186,224570.42436027116,15.39748863859059,0.22874409824242728,-0.17832733132669432,-0.15707356443552656,0.35670006806822063,1.7778194953142956e-05,3.0799754934176837,-0.02191688847575012,-0.0320921699407774,-0.04982198817409119,0.2363322631341753,5.888638463833849
15,0.1664907966488296,0.06423886291875901,-0.1664818702369986,0.26895262487255583,290943.98619494226,5.051306086918065,-0.2313945586198766,0.20502573813456304,-0.03935337238171523,-0.7553543876908388,1025.57178736054,13.823419900346899,-0.23366191438130043,0.16857229699148385,0.3295963096544815,0.0397096510535315,4.799142757607638
16,-0.06909375414288878,-0.2890986545095645,-0.51784999405564,0.2288539835045393,207408.83102940858,19.92856761930574,0.07047865377497575,0.015382081941724662,0.6710914237170177,-0.1770180852254693,2.217215201289986,22.219360460774514,0.14999932713113595,0.08201828151739042,0.04407478944089514,-0.34285643655060943,3.983802507875942
17,0.25650930140386,0.16592390379345176,0.5349296941380247,-0.20088876088732716,5418.737236879608,22.072481094416656,0.068818193136577,-0.020112645841837785,0.20182774916394208,0.06165207040858878,146821.9676965038,6.452294142338705,0.10220479163359644,0.023070516422594212,0.06476058963527932,0.1718996465377095,7.447221806265199
18,0.3263470357522181,0.18029397767614885,0.03896307881995158,0.685782296950516,478972.6873431471,2.3239683717468007,-0.25196369273939373,0.11895803271052852,0.2245814900277647,0.12994284868570505,253775.63873565212,0.8832325405055808,0.20591140602954372,-0.15799292459166855,-0.32452570265498654,-0.5614392572044007,4.96617918663781
19,-0.021804557681959907,-0.5949592986452243,-0.10264500305697379,-0.003402642694504875,371278.70365664136,1.5049103275037523,0.07351683424912978,-0.4841244577272086,0.35902219188224616,-0.07930408448499436,0.08426803473127649,25.908210815878927,-0.15322883771881132,-0.11678731712762967,0.18363930518390822,0.2717911509080702,4.587583233739722
20,-0.23519534288290594,-0.10783800753062509,0.034695629149151246,-0.3675329225687331,3672.04533710438,8.967863187369908,-0.2588691191162366,-0.3699453195422333,-0.43474720235882786,-0.012199354523879363,18202.538254164938,29.26485481068329,-0.15644054938122717,0.006228169653632707,-0.46279343875555695,0.04980078101620383,3.7199369797261532
21,0.006458037524160404,-0.1297198043456748,-0.6704365276416022,-0.41164618945743614,422175.1272729648,0.8120012680052713,0.49827157020143775,0.9185329403680892,0.1084977467914744,-0.2775678850148237,7741.134059226078,7.217732211367163,-0.0012765007933901974,0.03301735415842381,-0.09659109667850095,0.030466368226750137,4.934789829758368
22,0.2729459357550867,-0.31684857559649887,-0.0035696562560128143,0.12375745770394093,97187.65532060944,21.43899319278856,0.12395404245339114,0.17713783234436312,0.6938387068840445,0.4562623719194153,0.00010535739524229362,8.974970793864241,-0.016497747464240976,-0.1633922229642391,-0.1701635127905087,-0.024686986685986147,5.230809631067987
23,0.09044355598410739,0.7214999187723435,-0.3225115307024631,0.22139590386331873,0.0696436203632683,15.288745240031773,-0.23974041978192376,-0.023610395151964173,-0.38775955284533264,-0.3463083605425497,17009.20806770395,27.400165247879517,-0.046020010064611996,0.11640884172874325,0.13752311694023878,-0.17530792727448713,2.4253943213465803
24,0.49027352578907407,0.025932259240049837,0.04871561592385153,-0.6741026089463856,106569.93974518449,14.61738583964525,-0.08227105083493204,0.6622656152194821,0.10849550112261822,-0.16612764268907543,0.260930937928408,0.005279722280541188,-0.1455481165992428,0.001102092937250307,-0.19915921761533548,0.1012523048731989,3.419224705121433
25,0.186694949820401,-0.6439530344251239,-0.4626304216771261,0.7232702869090574,0.2230962489542626,20.321702765324996,0.053843467145794854,-0.010826561253160328,-0.07073351849384855,-0.783692374063981,20167.03461561794,21.693153003461607,-0.07285749752215939,-0.06941943176876894,-0.412738966299771,-0.04038301314260266,4.39245821547249
26,-0.38836335286374424,0.08802566411566866,0.7696388170742257,0.3463189117488605,0.00015034942644513212,22.97694858241017,0.42877094724578835,0.2983670209821153,-0.6187867898658778,0.22871486178932415,17124.002111445134,20.78085868308498,0.08327945930486813,-0.15586939603959193,-0.02960951445633759,-0.3164505825143669,2.99702722448529
27,-0.10246993129761148,0.21844023010864128,-0.1413237904774601,0.3821457746480066,23561.800592523825,23.1281470190062,-0.2531467829792863,0.0057663945765616545,0.18733421958032084,0.18549920169239587,47583.847123008214,6.387209114920846,-0.07545112806252874,-0.01851878614867588,0.29563742935979126,-0.1451410334435678,7.4146658026639125
28,-0.40716156331854947,-0.10226485007044342,-0.45142092515588866,-0.5590651416645344,0.0017453703379757127,29.106996256988577,0.12311588664069155,0.27694351132706496,0.3866634804356399,0.12832417409153526,10661.820592225651,26.654282960897554,0.06507576983536138,0.028024824377206776,-0.597756111276631,-0.0951963558628939,5.652794999332671
29,0.05466737822170033,-0.27497437643835887,0.6720396661711957,0.013625428486857934,58186.11661109286,29.353599621693462,-0.48231468007018163,-0.09314486529342975,0.3128337826094089,0.04963752524737491,2.227311785327936e-05,7.974840498494661,-0.0183084442617757,0.08110796259129499,-0.2948851931578309,0.1571144935912599,5.565920267276404
30,-0.2249957050050466,0.16610381108214897,0.5093576675718212,-0.31219237602108374,50256.071450327116,26.665857581156832,-0.48222703934415617,0.0948934123850712,0.6248548021024897,0.5717272318420673,2709.5825518338597,22.609322282461573,-0.06529350933114955,0.018703503797895493,0.039437733546362104,-0.16388923563399949,7.404879106790156
31,-0.10483097317682921,-0.1549393764129999,-0.8036339006493315,0.6673114866021262,708018.6637546024,3.7750323250282616,0.22742506438994572,-0.22637714105175671,-0.40517802078188997,-0.5665491587908625,0.36407031377772164,14.2495175814033,-0.035358057283286726,0.03502756663400435,0.42147951082300744,0.062312235386320525,6.3364747518714415
32,-0.12031977092297545,0.3996352953689717,-0.2269387885120465,0.20702069949501478,107005.13461256573,2.8973920658088623,0.458958628265446,0.13922872943370948,0.2710853959965255,0.18763295583759493,0.03500600278806185,21.0912246327973,0.009774804429944097,-0.005673329191328062,0.12999147263284758,-0.34950684201679955,7.2618709370056385
33,0.35121366415196614,-0.443160835628618,-0.4953889102596285,-0.5629156349942114,45927.67712359497,21.61523202414256,0.06036064350957578,-0.03409697574864417,0.5791358527969902,0.457638881761492,2.5644222655286204,1.673163134957938,-0.0174391218773932,-0.06539105270628011,-0.3704634099464259,-0.20185808260509958,2.7147041840699053
