,galaxies_source_disk_centre_0,galaxies_source_disk_centre_1,galaxies_source_disk_elliptical_comps_0,galaxies_source_disk_elliptical_comps_1,galaxies_source_disk_intensity,galaxies_source_disk_effective_radius,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius
0,0.0334084693772864,0.1072975449691836,-0.34662316979764723,0.10307844805992723,0.0025768884533856665,9.088510139902892,0.33531334387974526,0.4921397711275545,-0.050909047687757426,-0.7209804788341704,325961.0400863796,23.406903922628388,-0.13459107639457993,0.09580644868825552,-0.18917970911898707,-0.06396494384274373,0.12316039793364109
1,-0.2859318308872284,0.5610020542875702,0.10492429119537658,-0.4297230670438164,231.28283656231935,4.253246084686949,0.16331332283272385,-0.08494729065971941,0.10215923626953777,-0.014784575320591116,695103.4813627702,9.946331429982395,0.004932504327155758,0.03957354109706145,0.03865781169789949,-0.171761062725955,3.6881125054916826
2,-0.3873941138762577,0.1081643623790827,0.48672522512358035,-0.16567769068078195,34993.732719328545,10.993893634922339,-0.07164637750072823,-0.336309162614596,-0.008741676985418749,0.8445255318531247,237484.75257228283,24.598148694800322,-0.11234065781780804,-0.06891967216474769,-0.04331601524239105,0.16753214927793247,0.8076669118311468
3,-0.14665080528754112,-0.01585474072903075,-0.2723538503340122,0.18172393882283513,647619.0927439352,19.45907264965093,-0.227688280668922,-0.33828581191488105,-0.02254794538604481,-0.4505491177372503,59842.813088883326,22.877859618177276,-0.16897026230249798,0.06571503776960609,-0.10872353143188875,0.28972939839755585,0.814657826675786
4,-0.18116346661694807,-0.134277087825023,-0.6065672538535501,-0.03485962923136885,698543.2702270842,7.743387988223742,-0.6085667696756926,-0.7577596722193779,0.12144838702921122,0.15740159777807275,9.841392521869185,14.420141072188384,-0.021258726139721663,-0.27353201314297165,0.2853509967377099,0.028136311430580256,3.3392529188708995
5,-0.5921022360620051,-0.24604387789237467,-0.1694623352170088,-0.8343837155925471,108843.5469811213,2.25117732394031,-0.05020850628336744,-0.0038041943622206154,-0.92606332199439,-0.324124067992326,71041.47250810685,6.062911662853324,-0.06237743105295569,-0.00131378405569387,0.5021457671260121,0.5892748671485344,0.9176184998940871
6,-0.4194163416637728,0.21070101600480526,-0.4098332621445911,0.30148657437554643,29266.73868351132,13.965593050653164,0.29131990384074213,0.03739859357100624,0.5149148487139249,-0.5814139506192182,3.3122451777485598,22.478445405829465,8.025963583737706e-05,0.07371626922940126,0.009320004214171453,0.2088678767894516,7.27225800506463
7,-0.1061262157433926,-0.08928774960763594,0.5090402869919812,0.06264221353152806,7.904983904265546,28.837956501660845,-0.3522459265166091,0.03660719200731959,0.29253934935369225,-0.6291939422137186,300399.5902601195,1.454022803099585,-0.10222643988624384,-0.08043355563489857,0.5415477516370983,-0.7192227429280793,1.5595652693941124
8,0.0857273218980957,-0.11094135742591434,0.11678972337407426,-0.4362882207239031,8082.271290795671,28.265318557953357,-0.20907380988935031,0.20288731092363438,-0.6858278200362605,0.4044262500516028,3.7976685812697227e-06,11.241921480884095,0.018817264205477923,-0.04790903385077383,0.2827707723331315,0.29968322089716143,4.794138978750095
9,0.020115752467704997,-0.2102514931762807,0.06540970660944223,-0.5936089548836944,1.936865734352448,5.118632219555867,0.4003167164963689,-0.4729284490363209,-0.5085917963910236,-0.3117653455820541,103828.08386434025,0.8557143209563745,0.13877067023008213,-0.10935960027875417,-0.36077027764609976,0.3059128652407758,0.3905608037935462
