,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_point_0_centre_0,galaxies_source_point_0_centre_1
0,0.03696393317799477,0.0034032940902116943,-0.04961670482000308,0.3413197841729612,7.684085632556342,-0.2370402354789728,0.3360041973308565
1,0.00901356086177335,0.1224508280047874,0.09187637604324117,0.024741893967309945,5.904811881219468,-0.40637933977526197,-0.0964831389159063
2,0.09075761117179458,0.14089171340723228,0.45694035428209073,-0.13616485325578298,7.641004873910103,0.16720387232187248,-0.16915063330165545
3,0.08251942118340196,-0.041466123982378936,-0.22750211181957314,-0.008899049686403471,6.3496287666335105,-0.1903434473543337,0.026239162118808067
4,0.10678778938782223,0.026869588150459832,-0.36683324510968185,-0.2827272871232507,0.3064926911021262,0.0878315975772187,0.6955608240439176
5,0.2918751010308108,0.06603982841675937,-0.22935337568219422,-0.029419437534130764,6.3382093307791445,0.16298150116901675,-0.35324311246668083
6,-0.07433898441681522,0.10516818447005837,0.6164791104874164,-0.4182170314867071,0.13130884500593965,-0.2995537175892566,0.2476230073590322
7,0.04583797480224783,-0.047112148624578264,0.646162587004091,-0.010782810604525845,7.834443463629677,-0.3845567953151356,-0.04350964024817896
8,0.15865557469512354,0.08373617261428842,-0.07615949578469511,-0.3117199150529967,6.53535880041617,0.1927535651868741,0.02133664523512612
9,-0.15106355280397268,-0.019287046272529897,0.11056311455333055,0.25016367736021305,0.23438781467329584,0.22182120012309295,-0.2609421039336235
10,0.0730889662807511,-0.0713642550838601,0.5077434219823078,0.033739649200689656,6.410726124892121,-6.543351950241299e-05,0.12758033855377682
11,0.1328080547248929,0.0566710843072292,-0.07797115078407955,-0.027043523273935867,1.223660521809026,0.04378276443590422,-0.18662843607102456
12,0.0977459272988292,-0.021368886570379685,-0.3963471026316041,0.4183316512806351,1.1707071764539894,-0.3436953316092901,0.17416541725129744
13,0.053230158786796884,0.12425083293073928,0.48130611770219733,-0.5394650284244888,0.8979227544764301,-0.20252614615050443,0.02195211177145949
14,0.04109005056781477,0.007147569066531776,0.4966438498647097,0.23912350391890927,6.411041504893304,-0.1862546189200063,0.21144049674764104
15,-0.043909954307672146,0.009219954962335939,0.07835537229279409,-0.3571511362157677,5.577612630316497,0.06629344183015651,0.3059301115339475
16,0.03689343984813352,-0.11568914854860253,-0.06450615745789345,0.07256022565924802,4.581650166513735,-0.1726459121395867,-0.0495290644263336
17,-0.027999653522904705,0.027007882392152373,0.13204194946600892,-0.33349268730151205,1.3822574569112591,0.19669096479572273,-0.28063284249401715
18,-0.008248630585246816,0.07808221054798518,-0.7000289760415421,-0.5054912694093724,3.0386425305036164,0.004282872037367253,0.19192245601845742
19,-0.03829270178396734,0.047258887275840177,0.37441773230094233,-0.04077903517183982,5.087275501295901,-0.3200764148468039,-0.2370944078515952
20,-0.04070831929307112,-0.028135386572475836,-0.33997574938909175,-0.07648582727698959,1.257607798722387,0.2182247385975809,-0.020320504865385062
21,-0.15469560009689381,0.18896609118792054,-0.2850280192257951,0.6869735817934809,2.066053153608289,-0.25560063748217204,-0.2574043383193841
22,-0.026899458805006465,-0.049809395785586845,-0.33751730907790767,-0.6981596853500174,2.430831774195573,-0.3964253255248071,0.22050119527188006
23,0.21084280148682583,0.07255642662665987,0.2506412978002482,0.3060115681304795,5.350422209062078,0.2529436348253418,0.02818997115162816
24,-0.06224364800088325,-0.09483003989827678,0.010948974528486578,-0.32312642384892915,1.5219710104867303,-0.04840550877146685,0.17913042775327562
25,-0.012661757726623316,0.020948521858749118,-0.14424973573844257,0.3275267066326413,1.6088054197958543,-0.18238344951215044,-0.14436293160354335
26,-0.21670623109967196,-0.03976161876271537,-0.3429750564025255,-0.29121079278493667,6.256938846395801,0.14540939433629155,-0.12957501393250534
27,-0.011496863504718012,-0.16958773635432875,-0.42820762907444265,0.4169377365578155,2.221182499774965,-0.29101917071198463,0.1965832989152288
28,0.05994063351213264,-0.0026596314770416414,-0.0559275400935551,-0.47111206085019186,5.675194353006762,0.21043469126259776,-0.3864860035246021
