#REFERENCE 0 318.8635275 -0.6380758
O1 318.8635193 -0.6381180 -nan 1.2935 54.23 0.00
O1 318.863519 -0.638118 -nan 0.0000 54.23 0.00
O1 318.8635193 -0.6381180 0.0000 1.2935 54.23 0.00
O1 318.8635193 -0.6381180 -nan 2.0040 54.23 0.00
