#REFERENCE 3 318.8635275 -0.6380758
1	-3.375000	-3.931117	-1.583208	-2.404888	
1	-3.388872	-3.902344	-1.575145	-2.395991	
2	-3.388872	-3.902344	-1.575145	-2.395991	
2	-3.412109	-3.849609	-1.559531	-2.379043	
3	-3.427734	-3.810360	-1.547258	-2.365959	
3	-3.412109	-3.849609	-1.559531	-2.379043	
4	-3.427734	-3.810360	-1.547258	-2.365959	
4	-3.432918	-3.796875	-1.542977	-2.361441	
5	-3.432918	-3.796875	-1.542977	-2.361441	
5	-3.451464	-3.744141	-1.525521	-2.343249	
6	-3.451464	-3.744141	-1.525521	-2.343249	
6	-3.467941	-3.691406	-1.507220	-2.324549	
7	-3.480469	-3.646132	-1.490822	-2.308092	
7	-3.467941	-3.691406	-1.507220	-2.324549	
8	-3.480469	-3.646132	-1.490822	-2.308092	
8	-3.482479	-3.638672	-1.488104	-2.305390	
9	-3.482479	-3.638672	-1.488104	-2.305390	
9	-3.495231	-3.585938	-1.468221	-2.285838	
10	-3.495231	-3.585938	-1.468221	-2.285838	
10	-3.506278	-3.533203	-1.447589	-2.265924	
11	-3.506278	-3.533203	-1.447589	-2.265924	
11	-3.515711	-3.480469	-1.426231	-2.245687	
12	-3.515711	-3.480469	-1.426231	-2.245687	
12	-3.523613	-3.427734	-1.404167	-2.225161	
13	-3.523613	-3.427734	-1.404167	-2.225161	
13	-3.530059	-3.375000	-1.381421	-2.204380	
14	-1.107422	-4.223868	-1.278764	-1.599441	
14	-1.099136	-4.218750	-1.276845	-1.592550	
15	-1.160156	-4.254834	-1.290869	-1.641970	
15	-1.107422	-4.223868	-1.278764	-1.599441	
16	-1.265625	-4.312633	-1.315547	-1.724059	
16	-1.212891	-4.284375	-1.303125	-1.683465	
17	-1.212891	-4.284375	-1.303125	-1.683465	
17	-1.190149	-4.271484	-1.297734	-1.665398	
18	-1.190149	-4.271484	-1.297734	-1.665398	
18	-1.160156	-4.254834	-1.290869	-1.641970	
19	-1.529297	-4.434397	-1.379361	-1.913305	
19	-1.518053	-4.429688	-1.376543	-1.905538	
20	-1.582031	-4.454935	-1.392364	-1.948515	
20	-1.529297	-4.434397	-1.379361	-1.913305	
21	-1.687500	-4.491723	-1.418320	-2.015924	
21	-1.660233	-4.482422	-1.411507	-1.998585	
22	-1.634766	-4.473963	-1.405329	-1.982649	
22	-1.582031	-4.454935	-1.392364	-1.948515	
23	-1.660233	-4.482422	-1.411507	-1.998585	
23	-1.634766	-4.473963	-1.405329	-1.982649	
24	-1.476562	-4.412735	-1.366462	-1.877352	
24	-1.423828	-4.389647	-1.353587	-1.840383	
25	-1.423828	-4.389647	-1.353587	-1.840383	
25	-1.396676	-4.376953	-1.346899	-1.820726	
26	-1.396676	-4.376953	-1.346899	-1.820726	
26	-1.371094	-4.365273	-1.340799	-1.802518	
27	-1.318359	-4.339625	-1.328120	-1.763766	
27	-1.288549	-4.324219	-1.320908	-1.741152	
28	-1.371094	-4.365273	-1.340799	-1.802518	
28	-1.318359	-4.339625	-1.328120	-1.763766	
29	-1.288549	-4.324219	-1.320908	-1.741152	
29	-1.265625	-4.312633	-1.315547	-1.724059	
30	-1.518053	-4.429688	-1.376543	-1.905538	
30	-1.476562	-4.412735	-1.366462	-1.877352	
31	-0.791016	-4.010816	-1.211381	-1.325109	
31	-0.787119	-4.007812	-1.210603	-1.321444	
32	-0.843750	-4.049778	-1.221903	-1.373289	
32	-0.791016	-4.010816	-1.211381	-1.325109	
33	-0.632812	-3.885940	-1.182120	-1.175077	
33	-0.589957	-3.849609	-1.174796	-1.132618	
34	-0.580078	-3.841324	-1.173188	-1.122957	
34	-0.529271	-3.796875	-1.165025	-1.071714	
35	-0.589957	-3.849609	-1.174796	-1.132618	
35	-0.580078	-3.841324	-1.173188	-1.122957	
36	-0.787119	-4.007812	-1.210603	-1.321444	
36	-0.738281	-3.970685	-1.201254	-1.276163	
37	-0.738281	-3.970685	-1.201254	-1.276163	
37	-0.718667	-3.955078	-1.197521	-1.257398	
38	-0.685547	-3.929059	-1.191488	-1.226149	
38	-0.653021	-3.902344	-1.185609	-1.194486	
39	-0.718667	-3.955078	-1.197521	-1.257398	
39	-0.685547	-3.929059	-1.191488	-1.226149	
40	-0.653021	-3.902344	-1.185609	-1.194486	
40	-0.632812	-3.885940	-1.182120	-1.175077	
41	-0.421875	-3.698631	-1.149429	-0.960585	
41	-0.414391	-3.691406	-1.148413	-0.952543	
42	-0.316406	-3.595640	-1.136492	-0.847051	
42	-0.306954	-3.585938	-1.135446	-0.836514	
43	-0.414391	-3.691406	-1.148413	-0.952543	
43	-0.369141	-3.647962	-1.142643	-0.904371	
44	-0.369141	-3.647962	-1.142643	-0.904371	
44	-0.359807	-3.638672	-1.141490	-0.894157	
45	-0.359807	-3.638672	-1.141490	-0.894157	
45	-0.316406	-3.595640	-1.136492	-0.847051	
46	-0.210938	-3.485833	-1.126294	-0.729015	
46	-0.206024	-3.480469	-1.125888	-0.723328	
47	-0.206024	-3.480469	-1.125888	-0.723328	
47	-0.158203	-3.428223	-1.122358	-0.668243	
48	-0.158203	-3.428223	-1.122358	-0.668243	
48	-0.157770	-3.427734	-1.122329	-0.667732	
49	-0.157770	-3.427734	-1.122329	-0.667732	
49	-0.110870	-3.375000	-1.119558	-0.612773	
50	-0.306954	-3.585938	-1.135446	-0.836514	
50	-0.263672	-3.541616	-1.131025	-0.788607	
51	-0.263672	-3.541616	-1.131025	-0.788607	
51	-0.255725	-3.533203	-1.130253	-0.779580	
52	-0.255725	-3.533203	-1.130253	-0.779580	
52	-0.210938	-3.485833	-1.126294	-0.729015	
53	-0.529271	-3.796875	-1.165025	-1.071714	
53	-0.527344	-3.795205	-1.164731	-1.069794	
54	-0.527344	-3.795205	-1.164731	-1.069794	
54	-0.474609	-3.747683	-1.156803	-1.015705	
55	-0.474609	-3.747683	-1.156803	-1.015705	
55	-0.470825	-3.744141	-1.156245	-1.011712	
56	-0.470825	-3.744141	-1.156245	-1.011712	
56	-0.421875	-3.698631	-1.149429	-0.960585	
57	-1.099136	-4.218750	-1.276845	-1.592550	
57	-1.054688	-4.191814	-1.266920	-1.556190	
58	-1.054688	-4.191814	-1.266920	-1.556190	
58	-1.014357	-4.166016	-1.257915	-1.522113	
59	-1.001953	-4.158228	-1.255248	-1.511806	
59	-0.949219	-4.123430	-1.243854	-1.466592	
60	-1.014357	-4.166016	-1.257915	-1.522113	
60	-1.001953	-4.158228	-1.255248	-1.511806	
61	-0.949219	-4.123430	-1.243854	-1.466592	
61	-0.934561	-4.113281	-1.240679	-1.453630	
62	-0.934561	-4.113281	-1.240679	-1.453630	
62	-0.896484	-4.087351	-1.232745	-1.420485	
63	-0.896484	-4.087351	-1.232745	-1.420485	
63	-0.859036	-4.060547	-1.224957	-1.386819	
64	-0.859036	-4.060547	-1.224957	-1.386819	
64	-0.843750	-4.049778	-1.221903	-1.373289	
65	-2.794922	-4.491770	-1.643647	-2.473639	
65	-2.815765	-4.482422	-1.645608	-2.476638	
66	-2.794922	-4.491770	-1.643647	-2.473639	
66	-2.742188	-4.512752	-1.637763	-2.464487	
67	-2.847656	-4.467689	-1.648542	-2.481072	
67	-2.815765	-4.482422	-1.645608	-2.476638	
68	-2.900391	-4.440203	-1.652299	-2.486643	
68	-2.847656	-4.467689	-1.648542	-2.481072	
69	-2.900391	-4.440203	-1.652299	-2.486643	
69	-2.918577	-4.429688	-1.653215	-2.487979	
70	-2.636719	-4.546268	-1.623435	-2.441394	
70	-2.674876	-4.535156	-1.628881	-2.450297	
71	-2.583984	-4.559221	-1.615195	-2.427656	
71	-2.531250	-4.569808	-1.606324	-2.412524	
72	-2.636719	-4.546268	-1.623435	-2.441394	
72	-2.583984	-4.559221	-1.615195	-2.427656	
73	-2.742188	-4.512752	-1.637763	-2.464487	
73	-2.689453	-4.530823	-1.630980	-2.453688	
74	-2.689453	-4.530823	-1.630980	-2.453688	
74	-2.674876	-4.535156	-1.628881	-2.450297	
75	-2.953125	-4.408964	-1.654753	-2.490194	
75	-2.918577	-4.429688	-1.653215	-2.487979	
76	-3.058594	-4.333435	-1.654898	-2.490440	
76	-3.069702	-4.324219	-1.654425	-2.489801	
77	-2.953125	-4.408964	-1.654753	-2.490194	
77	-3.000999	-4.376953	-1.655661	-2.491480	
78	-3.005859	-4.373564	-1.655710	-2.491547	
78	-3.000999	-4.376953	-1.655661	-2.491480	
79	-3.058594	-4.333435	-1.654898	-2.490440	
79	-3.005859	-4.373564	-1.655710	-2.491547	
80	-3.111328	-4.287901	-1.651997	-2.486573	
80	-3.128686	-4.271484	-1.650467	-2.484569	
81	-3.111328	-4.287901	-1.651997	-2.486573	
81	-3.069702	-4.324219	-1.654425	-2.489801	
82	-3.164062	-4.236084	-1.646588	-2.479563	
82	-3.128686	-4.271484	-1.650467	-2.484569	
83	-3.164062	-4.236084	-1.646588	-2.479563	
83	-3.180174	-4.218750	-1.644316	-2.476671	
84	-2.056641	-4.576684	-1.507416	-2.222244	
84	-2.003906	-4.568975	-1.495059	-2.195722	
85	-2.109375	-4.582831	-1.519583	-2.247746	
85	-2.056641	-4.576684	-1.507416	-2.222244	
86	-1.951172	-4.559730	-1.482533	-2.168187	
86	-1.898438	-4.548963	-1.469858	-2.139636	
87	-2.003906	-4.568975	-1.495059	-2.195722	
87	-1.951172	-4.559730	-1.482533	-2.168187	
88	-1.845703	-4.536683	-1.457051	-2.110064	
88	-1.839901	-4.535156	-1.455604	-2.106677	
89	-1.898438	-4.548963	-1.469858	-2.139636	
89	-1.845703	-4.536683	-1.457051	-2.110064	
90	-1.792969	-4.523150	-1.444219	-2.079680	
90	-1.740234	-4.508178	-1.431308	-2.048316	
91	-1.740234	-4.508178	-1.431308	-2.048316	
