galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_point_0_centre_0,galaxies_source_point_0_centre_1,log_likelihood,log_prior,log_posterior,weight
0.10546093143946339,0.09308385467699275,0.0518623205264445,0.03398759183329119,6.869790779507401,-0.11736693397978537,-0.19986765889667,-431441.4975593098,1.3091469083784737,-431440.1884124014,0.0
0.022443304893044334,0.04537050389724869,0.05646128911772126,0.10720564602258788,6.948386462390165,0.1888399609341988,0.27302791452496467,-396639.92693430977,0.821918676050823,-396639.10501563374,0.0
0.03294702717327147,0.09829601663511633,-0.15501277517338027,0.14321363581312932,6.43270834346344,-0.1111655916634669,-0.4776270553750021,-324558.5800093098,2.1208501117713263,-324556.45915919804,0.0
-0.007014942438721588,0.011484930489495768,-0.05394286130440443,-0.2339381279071842,6.159453301217752,-0.11795236505320496,0.5837444280230929,-310043.5250093098,2.299651194755449,-310041.22535811504,0.0
-0.19335656711262955,0.07949647234777799,0.18099270752326133,-0.01893371291819556,5.525665161409538,-0.10343379916004498,0.10862093713196658,-255285.51060930983,2.4942886939192954,-255283.01632061592,0.0
0.028006047369103743,0.07431208756434556,-0.2684072798511273,-0.38634875676380936,7.607334249646133,0.2999611096577773,0.07852600922539507,-249839.7126093099,2.07894698104843,-249837.63366232885,0.0
-0.016629888696728004,-0.04797102726410211,-0.1854951477573419,0.2836742555896147,6.1396195427132785,-0.2737505925137612,0.4167904547360311,-232454.8652093098,2.1485175393338456,-232452.71669177045,0.0
-0.03932176990553898,-0.01432711092782537,-0.33433481751915417,-0.33242131835386907,6.981066730984524,0.21700780691387497,0.20687395770161088,-216562.28140930983,1.8218674166820517,-216560.45954189316,0.0
-0.17038300027073078,-0.12902580693034488,-0.24474380593305883,-0.37711622287631,6.356399733659413,-0.05115926966163938,0.48436465064156153,-206829.38300930982,4.724693291555944,-206824.65831601826,0.0
-0.1061208296698523,-0.032865691411577025,0.24706612139900566,-0.1997315604065852,4.932935465165288,-0.17185896653284397,-0.06801176813558812,-163878.02040930983,1.3676195944681837,-163876.65278971536,0.0
-0.02928385253553723,0.08684186843140061,0.04008588630574897,-0.2979620688608517,4.610385688572091,-0.3597522738687186,0.4057707995547334,-146708.8287343098,2.5558411126309757,-146706.27289319717,0.0
0.05920169143194915,0.04962976904319581,0.6310453619960023,-0.11513879909967396,6.700495555405645,-0.3079516958537522,-0.24175147590913215,-137742.24603430973,3.435915573507713,-137738.81011873623,0.0
0.1857752070544482,0.0009571602203260686,0.38213563849683496,0.15845296994084962,4.953794332808184,-0.1629754786506356,-0.3280744222266683,-131062.45593430976,3.42193842477511,-131059.033995885,0.0
-0.028302322622977202,0.15792745381541562,0.25562480848172137,-0.4102517592261786,5.621050780205957,0.2354594422647421,-0.22629957077538218,-130224.03820930976,3.177678403080637,-130220.86053090668,0.0
0.008138222896353645,-0.08250537000436313,0.07701405608244412,-0.025901506891702807,4.035567323547739,0.14405819160518057,0.0785063512011632,-119960.38863430977,0.5298797966900802,-119959.85875451307,0.0
-0.0834535467179261,-0.05566223954461931,-0.5594927906759023,-0.0617494237589653,6.441911503077813,0.2867681330329757,0.05478467697486934,-105845.43400930976,2.7369306191424743,-105842.69707869062,0.0
-0.13318459430111398,-0.041587936662494385,0.2687748099203509,0.28975834038240456,4.53509618374482,0.19063272849996113,0.5038162009538142,-98887.78580930979,3.453225719459577,-98884.33258359032,0.0
0.08669698099009641,-0.08203571331862171,-0.3577888287959633,-0.2791873431057237,4.841249626314111,-0.15452193420393442,0.10550973645536017,-95310.97120930978,2.05102096750586,-95308.92018834226,0.0
-0.1869971022369194,0.1128186281511739,-0.07667532240358135,0.17600127627937193,4.023368943119916,-0.06659278949055017,-0.13801250467012646,-88287.02200930975,2.7200068738965273,-88284.30200243586,0.0
0.07390989646344447,0.07803696307298018,-0.36007557355952696,-0.02026758872023703,3.7089979619832754,-0.6435909200713746,-0.26285173945457907,-85323.60360930976,3.985208148707713,-85319.61840116106,0.0
-0.020191434432151708,0.005985978840410026,0.19102166935609471,-0.14090031482828527,3.530219642013165,-0.4455924599586488,0.3152811878507907,-83317.43960930977,1.9904932131714232,-83315.4491160966,0.0
-0.05147728616872249,0.03062968214018568,-0.02705031812819358,-0.1694965782897604,4.107305660083993,0.7170732362247947,-0.31518294880572245,-83307.95700930977,3.751599571468291,-83304.20540973831,0.0
-0.3248539934610429,-0.02940516643386656,0.24594460177191946,0.09173817503079508,3.5426982999074834,-0.04684574553478802,0.5267826195332266,-71431.39820930973,7.256400666339129,-71424.14180864338,0.0
-0.07429376873023144,0.035343351086042786,0.1677134725888421,0.03491670102863842,3.5143200369738503,-0.15586111295003563,-0.0753207321315942,-68650.41890930974,0.6679518497810351,-68649.75095745995,0.0
0.050213588166104106,-0.06396615545927177,-0.09599331435161863,0.2639693034581364,3.182974494831753,-0.3670418342606865,0.04334525592449799,-61585.26398430977,1.5278371677988074,-61583.73614714197,0.0
0.10592733612849559,-0.0005788915851061895,0.1198193024091689,-0.08191885103707545,3.0908339971609307,0.39885232469613446,0.31985040069892634,-59663.888634309755,2.1302402223363783,-59661.75839408742,0.0
-0.18514236761275377,-0.027973237047840143,0.38739837765051044,-0.1704981542755941,3.873734996618123,0.3907988667195643,0.5457993531901988,-59181.17823430975,5.25171997930824,-59175.926514330444,0.0
-0.1168976147064388,-0.055902069295884385,-0.6051036681586246,0.15214297572960575,5.792096171786449,-0.2919755536142698,-0.7873964307641624,-58911.68840930974,6.920286891399645,-58904.76812241834,0.0
0.09164834126139876,-0.16489620793235585,-0.27856437237687404,-0.14423397856351114,3.775351409983295,0.043882981532145364,0.14908405840170458,-57997.89780930976,2.460360684919908,-57995.43744862484,0.0
0.11340772591496408,-0.07499772082624681,-0.27720231403596074,-0.27356991200334374,2.696501591360371,0.08389736206171909,0.7677824572357445,-53809.93375930976,5.081022347207217,-53804.85273696255,0.0
0.1562020188228136,0.05370357174802571,0.09667049962420408,0.2694322564971356,1.755832518114473,-0.4533867192880714,0.010731417335977649,-47247.00300930975,2.9620105867162914,-47244.04099872304,0.0
-0.027410696585514524,-0.011530059432207439,-0.09767658153251471,-0.6304581956917487,5.317989560952432,0.4868637345230549,-0.161901550984018,-44525.00780930974,3.7679180906658885,-44521.23989121908,0.0
0.0013984032081093504,-0.1452869940960486,-0.5030243633974552,-0.12388508017227427,3.9846403324718604,-0.3230308145975207,0.3573612621915349,-43310.85800930977,3.8357188767797217,-43307.02229043299,0.0
0.02185684313350627,-0.12184354116650577,-0.08972478859262857,-0.5489396864605296,4.021228941496247,0.3561578379352286,-0.09674366533735669,-41258.59060930976,3.241695502259942,-41255.3489138075,0.0
-0.013072751301398598,0.08801177628395564,0.05528743137174292,0.10733678540814644,3.2246117573050856,0.35954220724827135,-0.296158652180617,-39127.61155930975,1.6822842108058094,-39125.92927509894,0.0
-0.0740468431818515,-0.07494070075893548,-0.13229385712914843,-0.2436315171741026,0.5816231632902191,0.9787592239149068,-0.1874500200256853,-38471.57660930975,6.4992027874430285,-38465.07740652231,0.0
0.04573244948554533,0.009591415461603341,-0.17686213234483836,0.3152100140583272,3.832267110395496,0.4517578161777852,0.41322909321462553,-37880.878859309756,2.917400246974792,-37877.96145906278,0.0
-0.03859086682917321,0.11741073045445967,0.21984891620791594,0.4723439862289836,7.698242480817593,0.4791247390008684,-0.13305745678256733,-37679.69000930975,3.6454333403825965,-37676.04457596937,0.0
-0.12013096695651336,0.0776391463735198,-0.08886571201032506,0.35914523909436596,0.2059006006350872,0.11838625170468552,0.17484140457227115,-36857.79820930975,2.031115640691015,-36855.76709366906,0.0
-0.026306803014565717,0.06437720263823012,0.19220243393444159,-0.5247875809698523,0.9177067438275524,0.508605531096899,-0.20448901365918049,-36141.437809309755,3.6464854036639673,-36137.791323906094,0.0
0.10651752737845122,-0.07688676406208082,-0.0031461446277636575,-0.20154871670009158,0.7702683024317372,-0.38338071298021176,-0.5417360148411831,-35287.663409309745,3.5356027079528296,-35284.12780660179,0.0
0.035513388389695005,0.03411625226894193,-0.1963014901767963,0.05699419000452837,0.2202486679105622,0.04200128124044961,-0.12592282073590036,-34949.06880930975,0.4512741775665937,-34948.61753513218,0.0
-0.1481669170911513,0.14080832465749601,-0.17120551975174056,0.09152559741378097,0.3222099620290422,0.22782077456903443,-0.13177330350112476,-34534.972209309744,2.6832141685253865,-34532.28899514122,0.0
0.09028352552674011,0.09558518915240623,0.5488022493930946,-0.48485247242850854,6.054265332969695,0.3943612707408112,0.055036283976998,-33752.98950930974,4.72446902041562,-33748.26504028932,0.0
-0.017427724013556273,-0.017327903249977655,0.0546162627247393,-0.3552437792132372,2.5222954130764714,0.2444630994909243,0.029643338887982183,-33174.23510930975,1.0847658307492094,-33173.15034347901,0.0
0.14194707775502313,-0.008593771691200206,0.07158219798260587,-0.19819562629423407,1.2675868499118188,0.16573082482834817,-0.36766135630025204,-33070.77160930975,2.161402937336942,-33068.61020637241,0.0
0.009138795098015516,0.12088264286662313,0.03547691904758935,0.19061799299393706,0.5743904119218763,0.29479572975108537,0.09508477674167042,-32823.35220930974,1.4766924799222314,-32821.87551682982,0.0
-0.14355553394756135,-0.02753064224451782,0.3735122539386846,-0.10105468472846688,2.7203962580872805,-0.3857815833964629,-0.33171573523459114,-31417.15400930976,3.3382297807906625,-31413.81577952897,0.0
0.194419650777271,-0.0034129535494813426,-0.011370608590453695,0.19141759533092662,0.805385570826739,-0.32072281225749044,-0.2988869664922924,-30926.135509309755,3.1625687073660673,-30922.97294060239,0.0
0.121349378865733,-0.16986859559282247,0.5788534491900588,-0.3667679717886008,0.7333656050149662,0.20086793210988238,-0.143789933398305,-30272.53720930975,5.126903530799637,-30267.41030577895,0.0
0.21001944055395608,0.030830592856484342,0.06919494183652744,0.8248787964410434,1.2246006141060102,0.004846341792712938,-0.1702231593036574,-30130.178609309747,6.220781097689922,-30123.957828212056,0.0
-0.19599139752267014,0.06649142330147544,-0.5460249298920147,-0.4088968377671483,7.971505021568511,0.12280529477668298,-0.13076978713623655,-29452.502209309754,4.9056964507350305,-29447.596512859018,0.0
0.19047079053836957,0.06786535024996519,-0.7867848347301144,-0.1986086177839318,7.233656340143408,-0.031594806105210496,0.4086957792918397,-28950.655009309758,6.635942673993803,-28944.019066635763,0.0
