galaxies_source_disk_centre_0,galaxies_source_disk_centre_1,galaxies_source_disk_elliptical_comps_0,galaxies_source_disk_elliptical_comps_1,galaxies_source_disk_intensity,galaxies_source_disk_effective_radius,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,log_likelihood,log_prior,log_posterior,weight
-0.08189678198765384,0.1559727154170829,-0.12497515033534998,0.7695187967137905,2.341672055694273,15.543564424784014,0.131253574858522,-0.07383951224542451,0.2159160157723854,-0.021288695795487554,701121.9544015214,29.239826413855422,-0.06486362164497647,0.030221757752784104,0.09318971694327445,0.07355443275643395,6.638922476698764,-2.2859431975770168e+21,2.369496952162547,-2.2859431975770168e+21,0.0
0.12038816632189338,-0.22339033677658987,0.3332124277102549,-0.473809387021094,0.06355030251669735,15.102394764744192,0.5326693135740811,-0.2572732244629745,0.1343321202822398,0.14100647283066214,845450.624065353,26.862524674491084,-0.024776913055036907,0.01119476821620404,-0.01481279961961785,-0.08606969612010275,4.5442373704839705,-2.240518245853783e+21,18.86360309946441,-2.240518245853783e+21,0.0
-0.2843506075413046,0.6961946810172746,0.589314086220318,-0.007487327596378041,35.15464939197536,3.3163232583646307,-0.13832956778120276,-0.24346200101945203,-0.20141703820921186,0.011105574358246039,870580.8119267274,26.084096956221302,-0.12766312292614623,0.13775515629051127,0.15636280244946066,-0.13112062263175364,3.6419041408260773,-2.034865389454392e+21,6.377093646773705,-2.034865389454392e+21,0.0
-0.36646684220882164,0.3128290291839858,0.5194685472999688,-0.18262810729772577,993.7882849126478,26.52070596951188,0.15670136918793337,-0.8460942515374851,0.2965714775224635,-0.39560924163165373,627978.2323223124,26.275711919099553,0.017935909654221687,-0.16292655521738836,-0.24865889260296056,0.1399076448877401,1.199390535927198,-1.0008781356966588e+21,8.295203757107842,-1.0008781356966588e+21,0.0
0.14606686209180983,-0.0208227819952434,0.5610070562500203,0.09281334660044555,9.665715785637054e-06,27.951871295287308,-0.2425625572816459,0.044318355643637494,0.3534915439813251,0.6969153200346109,580411.055495369,20.364291662326014,-0.0015121643415066774,0.15720962127177512,-0.5858235043807793,-0.12054186678334555,6.342364117129627,-2.9010413092462402e+20,103464.00265218243,-2.9010413092462392e+20,0.0
-1.0196676856122444,-0.4718272453643559,0.478759472449539,-0.6067085132896468,0.024526045750114245,18.395905783554056,0.1132175948999931,-0.21814552048730398,0.408589563074601,0.018531564640952174,299252.9894480669,20.138715779747365,-0.15134431530348094,0.060414591806526724,0.3484482584648075,-0.0348395789839543,1.0213813882760485,-1.935742609059089e+20,51.659807396173704,-1.935742609059089e+20,0.0
-0.6209214901218234,-0.571472919787647,0.5497721262400368,-0.2588292114767266,1.0262465201648394,4.36880234922683,0.24443032848723037,-0.530698216012012,0.06277481203135965,0.008419273275268785,512584.2774090196,13.468005132613456,-0.011843721295499638,0.03746578054159616,0.3860381452862251,-0.005761122606150415,2.368576682978844,-1.451050883808051e+20,8.479077290268314,-1.451050883808051e+20,0.0
-0.0165953139214399,-0.05328123079819216,-0.2724135221677351,0.3485595615009309,23141.72189157003,27.11895774087763,0.35851953012824594,0.137533149587859,0.6911146264416282,-0.04998773427334063,119002.22544368231,24.545906767534888,0.08231338404397642,0.10187723532018512,0.25894682251982876,-0.4396373436843494,3.3297521489353965,-6.922489542220123e+19,4.492236828270134,-6.922489542220123e+19,0.0
0.0782316452844555,0.006682313489798001,-0.5341511349096515,0.32295987327199727,0.012805693556195454,1.7961639018366116,-0.32990756522236175,-0.3541829592318772,-0.5013264673207127,-0.46774229976791704,123452.73952429916,24.58102869994653,0.038647505474604125,-0.13406410949800038,0.48754129588984185,0.2747947569401971,6.065964412827593,-5.1976073048573665e+19,83.85895506313278,-5.1976073048573665e+19,0.0
0.03211653295974053,-0.1984427878157718,-0.8220786196586073,0.6672243895024558,0.006891428254301283,17.725582916785186,0.25726296318498326,0.16395849008857036,0.31018899374298275,0.6613562739084273,634817.8589477472,7.138544204641564,-0.041816290547568795,-0.06839965722169947,-0.09773461422242505,0.3246380266858403,2.4286905094767146,-4.846490463544361e+19,150.11848884897432,-4.846490463544361e+19,0.0
0.2666629791235802,0.20030699663899126,-0.34197555160007087,0.20280065094114472,669099.1197753642,28.268954866352235,0.1663571136690717,0.07773142198200343,0.5272322359754437,-0.2695741582655586,0.028235557993665242,14.942656163750714,-0.07404746455624237,-0.07957917299478277,0.307392471199932,-0.19170679691681342,4.596378741575113,-4.4060683615233696e+19,38.5589614635046,-4.4060683615233696e+19,0.0
0.08586357491480628,0.04436378837386577,-0.42655464888373307,-0.08919634801962108,337585.6806770168,24.122998113783858,-0.11574654350238192,0.04430628021385927,0.050325813166694724,0.3630019766761245,37163.14798478688,21.148549819258438,-0.18337717554105287,0.12655606826277446,-0.614723895207206,0.4478137995732504,7.095731529621462,-1.8802900584924975e+19,6.481314256051405,-1.8802900584924975e+19,0.0
0.0140332557321946,-0.02918382632563791,-0.5705076215012815,-0.10748051070092403,382768.0640271558,12.097692971630588,-0.060055449972188604,-0.07527393998695121,0.2891894680228842,-0.9598224160615119,43312.76476048675,5.935616853093264,0.1211240984600331,0.018035496235734094,0.3927820269480326,-0.10260891511932653,2.9887435829576567,-1.263913463378953e+19,4.4066152753265655,-1.263913463378953e+19,0.0
-0.4750437079693604,0.1861310204847536,0.31232761344362087,0.16082338436634314,66025.84570995714,14.504819273802973,0.9659161848472543,0.32101977863409004,0.22783273515175065,0.6591565258387982,83204.94528960533,13.447316346118852,-0.007715373990322412,0.17945039399548562,-0.07754504625359371,0.2118245544048596,7.419500298605871,-9.998819392038386e+18,10.3174186673822,-9.998819392038386e+18,0.0
-0.6601940601376186,-0.3665474520709092,-0.06698261362592832,0.008135956206701938,237895.1417497258,11.936968949764834,-0.21977071332695142,-0.08316808865579604,-0.1463356526897026,-0.29759577286237376,0.8146488851518323,6.675897296675163,-0.22037823478738164,-0.21461404243981347,-0.09479091715322918,0.0021428806456803584,2.8410911953721767,-5.200597449974163e+18,9.712426374548343,-5.200597449974163e+18,0.0
-0.24583909337157434,0.022485923927726584,0.38618337448813195,-0.03459155169120226,221168.0654078795,1.8237314068750343,0.012878382420075832,0.529152903952361,-0.11308185163524476,-0.2536265221815447,12882.490230718826,17.866501649780865,0.04238564198105166,0.0009867463051253889,0.013719312557477298,-0.1531507489918714,2.9111722115683065,-3.9153122879278356e+18,2.5712680158592915,-3.9153122879278356e+18,0.0
