,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_point_0_centre_0,galaxies_source_point_0_centre_1
0,-0.05040916618130183,0.16054613485594288,0.05533160099777159,-0.15322324835574153,6.802189698714186,0.28922480350373087,0.13369976297500577
1,0.03861761674321152,-0.07531449664788424,-0.27167406245681097,-0.024489626682409213,7.340950823910886,-0.14201098397519415,0.30489163002225333
2,0.03249463371702002,-0.019098233140860076,-0.2942126554906393,0.12526406360457268,6.871865591499877,0.08697189068133626,0.19612008755941768
3,-0.0713749185776937,-0.0008174680873246098,0.24943463425629833,-0.3434152939992768,6.758942315616746,0.15400397220175413,0.30170082104971097
4,-0.07903021145297387,0.024412939378362315,0.013935175348740968,0.2852778423112709,5.879627019129158,-0.4880994807631237,-0.055795072774937206
5,0.034374248630539,-0.16432169357301096,0.29359345580674207,-0.20398617014973702,5.967277476860517,-0.49272896736920424,-0.3177358283835481
6,-0.03610059892251926,0.2566339939777474,-0.2444955000838709,0.05826252976513533,5.333253234858517,-0.30640573869210297,-0.20138358282297078
7,-0.004094840683128942,0.25693881693823245,-0.2552867024975643,-0.1181463510613285,5.47892372825356,0.3250597817777453,0.11997804113598215
8,-0.0037784866057509595,-0.08835221081792202,0.0870841733154164,-0.2663931020259973,4.767266117935378,-0.10965981548721028,0.4852192623838434
9,-0.13351297000185827,0.08006218235993932,-0.2439967645181656,0.2768975213573157,5.459430877707214,-0.3013474363413919,-0.3023874949892955
10,0.10242841497349293,-0.0593650270418635,0.12216543873624411,-0.41525665309524784,5.084242421235875,-0.420138189939057,-0.05550525323646559
11,0.0380753827597028,0.07237643044780614,0.24285422095470874,0.31972772248212533,5.428538338506842,0.21431763711925034,-0.4276534603553443
12,-0.005323867856372819,-0.1505260361802373,0.25209149498342887,0.4044487677394291,5.748031191501666,0.024869462786163594,-0.12440308140591445
13,0.13752135599389187,0.05324700629426625,-0.34010948403108504,0.3564456976695228,4.650112560439638,-0.49370983604480084,0.22465337791891404
14,0.06961709916736482,0.03516533178033246,0.35656935734554107,0.40726438334872234,4.989414264603212,0.3496776032619019,0.07178610476280184
15,-0.07397893140902553,0.03133156504357399,-0.06717288667381185,0.27208718657375563,3.7035386949100912,-0.11565566117362304,-0.09750468946806161
16,-0.10585112208981849,-0.02326270200777464,0.7552528784982512,-0.15653486307178865,7.616754185666344,-0.22622290433898734,-0.34385059331714174
17,-0.05257711968494331,0.021598566492269912,0.10211840817522704,-0.20030143480550908,3.3737606142802283,0.29272739417526067,-0.1611690084454087
18,0.10245883459579234,-0.08045008326316629,-0.4506532955377883,-0.05738658587885899,3.7227778150360384,-0.10316723688948502,0.3651166654528896
19,0.19641481769092606,0.11690739714582683,-0.09163816102618771,0.4334667114253479,3.4998586046039426,-0.003928906007221362,-0.10433305420576204
20,0.021614170361166928,0.08281882783660953,0.21360495088812861,-0.1616226185700459,3.177265625326897,0.38589187187671514,-0.061017707674037205
21,-0.26287533377517575,-0.08155924366165294,-0.08286425080660796,0.405364796188999,3.7863656209106287,0.025762405053548158,-0.06390046640532417
22,0.021561959676818346,-0.1306506330453532,0.21014912222600796,-0.7838809089052037,6.613175078750772,0.2483416864362227,0.2883402031365176
23,-0.0571456981402499,-0.0755476833442749,-0.36462552563174117,0.16923236521386129,0.20050369974549476,0.472388699095305,0.005799936689421755
24,0.10120202004688447,-0.09549157782319696,-0.1311845946108498,-0.15224510518439138,2.755084406316766,0.03682012795156583,0.09422763817091069
25,0.0644101683933557,0.04509192038144317,0.3509980866226417,-0.6569830197011408,5.400034252996137,0.3470143027482266,0.13618632996139385
26,-0.09395751222423787,0.004048326146872881,-0.20625723244795188,-0.4327104310800909,2.801715281756361,0.7201815915908387,-0.0886549591826995
27,0.03392541810433836,0.11344778454349412,-0.1310804811597576,0.22800395876201374,0.39260007257014706,0.13628226621516215,0.4517848476019495
28,-0.10352420555256345,0.037054856871205175,0.26104037614276787,-0.09404513728009986,0.19759290561266596,0.21566771983563826,0.4205833162811445
29,0.1690540844013445,0.11161924687134446,0.04474053440730117,0.2541112585626883,2.4995765656580726,0.27572627841521463,-0.34333744473350297
30,0.004477927168518301,0.14780191450842256,-0.04001127694794943,0.6217694353764336,4.210224176166471,0.16816586455126067,-0.2798977424543611
31,-0.10243570546211422,0.03263159563868534,-0.07482318568983386,0.2885575181128403,0.8763599716972434,0.3417563731357445,0.27831317735311634
32,0.01889822737359745,-0.2372960189977833,-0.03260033685696808,-0.3259623150439419,1.863631255462324,0.2552892527717681,0.15267935859023773
33,0.004004701143096365,-0.05163062843027363,-0.2871480559677604,0.3387084833533615,3.4367561319174547,0.5604192863067121,-0.07984687055453456
34,-0.012519948555311997,0.05411220669838071,-0.005743918246639155,0.19276220156687235,0.6160091917016688,0.035028963780474626,0.4534101741768664
35,-0.11519116390730287,-0.10350263151240392,-0.23423438348001333,0.5380657373397429,0.7873245871950791,-0.05300903965992818,-0.3216105778170483
36,0.09901115386801577,0.10399975325678683,0.1478405688721779,-0.45301252363939376,1.2160585378730557,0.1336367323216395,-0.44960170560962376
37,-0.08644129984072421,0.09508279109622697,-0.028698967646077593,0.6161800544940916,3.8499041752739673,0.6507508921900754,0.06641346401127494
38,0.09960858388772682,-0.10150905991039305,0.037000334537809904,-0.14271845566093308,0.8343533486432317,0.1726709579610328,0.1991877593980384
39,-0.00818474623825463,0.030850287673717298,0.18547876435818628,0.03464441131694274,1.845050002119776,-0.4575015528893057,0.4060966914019042
40,0.013782344099625112,0.06970137482172135,0.5076085395518413,-0.4288074748981933,0.9174439462427895,-0.14088184961640507,-0.36681945113666936
41,-0.014522720147229357,0.20303894664536362,-0.07982624609118258,-0.05827439643712138,2.0584259494930848,-0.12291602857532898,-0.11744870416064339
42,0.02846495068555959,-0.0920384239951747,-0.15554574908703486,-0.4172174290173541,3.072104072218016,-0.28630416343607257,0.0574737077660246
43,-0.06735168839190735,0.030407337895225314,-0.43589933056424124,0.06404921929209559,3.1688010902926207,0.14708845280933325,-0.13076007309557708
44,-0.015105896248385571,0.11651796634135636,-0.5924072211807322,-0.07480670500254236,0.9027008589053134,0.26488467430695284,-0.1911692873905125
45,0.03429934163638023,0.023167487981518315,0.5292476399506665,0.29805655560885097,0.8107732818574966,-0.6283078111393857,-0.09982108048475469
46,0.07734858851961145,0.07615711153076471,0.21486468823135707,0.3852828338776882,3.059795576748277,-0.09374060512886719,-0.1014752127687935
47,0.11295579784671841,0.02958821589451397,0.052400341482559315,0.3564619705733864,1.4310782319676356,-0.2763122794331973,-0.20606290733716381
48,0.019661084184204713,0.08203618297577868,-0.5514728949776094,0.2285706305289302,1.02534502613869,-0.06311996426303206,-0.2345979674943301
49,-0.06046659317516225,-0.1518992038336053,0.5268966299326812,0.18233156386652533,0.9547463100711937,-0.12800266782355726,-0.24677227268187735
50,0.0705580264291209,-0.1623699435863667,0.23777281815903192,-0.1433118881274613,0.6854616708951093,0.009730500035957393,-0.20845474861805105
51,-0.0984555824611004,0.07689759525982062,-0.05267475373671704,0.38265619418309726,2.5736070116801963,-0.18070770538038447,-0.11611122322398515
52,0.26070349959374445,0.10046327185697831,-0.2240198403811941,0.3299034800845852,2.2731934561818106,-0.02856499027144636,0.08461048138371906
53,0.119426890817271,0.04794357784845867,-0.2579602518846451,0.21020743186202848,1.7098279263985114,-0.04051492987362701,-0.3565207305267811
54,-0.08046017818047294,0.25631175618085783,0.6118862930708121,-0.32734391951120284,1.6421945180006592,-0.010955571634524345,-0.3660335693213676
55,-0.09142787618495832,0.07247281420547597,0.5272315008332265,0.04654128950170299,1.4596713648284574,-0.5100062771643109,-0.3533319214162664
56,-0.01820048348896785,-0.04278600329208687,-0.38685091989438364,0.17651658746978904,0.8532672504697194,0.015989421274916833,0.12849422893685103
57,-0.04816682442874096,-0.08093423669128628,0.10692077092992185,-0.08179870631150724,1.9098251524851237,-0.2435200015067537,-0.23362325040102974
58,0.07511850686571918,0.03373306684893059,-0.11729693085238949,0.029637841697610107,1.7449519449366804,0.06234791195945081,-0.4092448863411201
59,0.13968856618473482,0.009722912063880155,0.32690398581016644,-0.4718631105879082,1.4025090969561953,0.21659813985270895,0.08075778343087905
60,-0.06784130213756433,-0.07597999898071575,-0.03387877669914651,0.47277831798735565,3.1004923261260418,0.36231007240355234,0.41753622375176136
61,0.1379245883440113,-0.15188289784923575,-0.5375407520198209,0.49387936942640187,3.5041604891751277,0.5158258145356845,0.44247744113445747
62,0.08061149117158793,-0.06786304771399944,-0.031471648265581124,0.6551892844362504,3.592451515996931,-0.10553754279105187,0.5720586681715294
63,-0.05762009908143805,0.03599579412880653,0.6022804136042201,-0.10182978797125222,2.4292893838931704,0.29617500579296857,0.4623682837565324
64,-0.004204058186699474,0.03072172988257915,-0.9185693811167805,0.10009075753593613,4.249405446012652,0.08796390527360085,-0.23063710331010004
65,-0.08379287181890992,-0.1824770022309182,-0.10863421965875147,0.6325413333413757,2.866713483865655,-0.05948525242733448,-0.3086933962204769
66,-0.1114029082142592,0.06720126745642845,-0.7434815406001886,0.5107396748117419,5.829977428813671,0.09147459340950864,-0.3152666410138066
67,-0.12649838898943772,0.03414765037895332,-0.4523209925668629,-0.2819361951359216,1.4854083098068385,-0.5808119593395922,-0.3508503362370062
68,-0.209926922266189,-0.04845229069884722,0.0036143439822760998,0.29541551394501026,1.7551124895606884,0.15384398941219363,-0.30920305549873833
69,0.0009175385170495255,0.031061572970324827,-0.4521489680387165,0.03271617354550504,1.188459609893159,0.31415419430112507,0.10689848717242137
70,0.01503693237859301,-0.12039494568482009,0.5685353190924992,-0.16882142804045772,3.016933405846003,-0.022528905080711148,0.18400967409396268
71,-0.10593220058854079,-0.040944873388312424,-0.02362373447000549,-0.4741533370282981,1.772882331739476,0.1494323731546562,-0.33139313829241496
72,-0.01731327128617782,-0.12869215651761357,0.07151256059615291,0.3962309686022742,2.3976054962893807,0.41476726591253466,0.5180808975178844
73,0.032644042237781334,-0.06262029024587856,-0.12705198339821944,-0.6316117280766669,2.822837437820537,-0.16079308526752714,0.33867713782406217
