,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_point_0_centre_0,galaxies_source_point_0_centre_1
0,-0.08136781886733754,0.047701077483466504,-0.09582464613849015,-0.08791496128693618,7.974340320466008,0.16420421836161328,-0.32489054578765614
1,0.019593020142418167,0.011735691882535879,0.045565860240398666,-0.013714521273371909,7.045131924331634,-0.0896727840906753,0.1280293367228407
2,-0.09823804480782053,0.11051568494433937,-0.1433671706901532,0.3484201818472978,6.958627719156864,-0.10718270608215648,0.03425701885755448
3,0.007717236688490406,0.006061480694483516,0.12472715266816103,-0.1231980096251343,5.951744343739506,0.3915801659400787,0.061673717857577276
4,-0.010067328967733165,0.08803329686421302,0.35880891144057553,-0.05371196839180312,5.9587931330965125,0.20127216423183777,-0.06739294103613691
5,0.04701577067898007,-0.0356404563703195,0.006670127702082441,-0.37211222490982315,5.88039134362436,-0.3580922286062089,-0.2134481926847686
6,-0.07649482717781315,-0.0779182788017962,0.13538399113447042,-0.3769965420497245,5.856964187731768,-0.17724351553469622,-0.30473988146787573
7,0.03690972449412103,-0.03209959157656191,0.3849873224245002,0.18987662474696207,6.373660230500845,-0.35398889946264944,-0.7656819838145741
8,-0.184281083465275,0.0247938791429119,-0.2934550637279828,-0.004438500643582112,5.525429610150795,-0.047830630010716135,-0.6650318199858842
9,-0.02284616941099434,0.08564749908705803,0.1630646270064852,0.16615363048495344,4.720875321559271,-0.6243034805447528,0.1949907727067948
10,-0.13162466849074897,-0.1230661672784564,-0.25648073308178343,-0.022699060663303884,4.6782374328217236,0.04170787355557323,0.2737895068086088
11,0.09075953139036683,-0.1775708758034801,0.47844532386759725,-0.3352877119954105,6.136602730553885,-0.442910451820685,0.229627882198422
12,0.04835760330209528,-0.0006518279086827699,0.18247912756124968,0.08934396037543073,4.470182931809372,0.11042488032703057,-0.12463569722740693
13,-0.08971190144943783,0.09075840454479019,-0.520482900113787,0.3087884083370021,6.587813130451838,-0.1981536918140919,0.01304738961739748
14,-0.009877187311125916,0.07423781896035651,-0.06806320637705017,-0.16561816070535973,3.791455958707063,0.237040356124187,0.31153296454380014
15,0.013757034789239586,0.006342945523728709,-0.056957332492647915,0.46808530854795416,4.815043555665909,-0.3115424635982313,-0.2674298322540801
16,-0.0752887896839405,0.11832450767943953,-0.042871202075762053,-0.605752974038058,4.527438700215975,0.8779461671976608,0.30799013087218663
17,0.004538479292037986,0.06625787450677768,-0.27826986514120344,-0.33487650186404605,3.71246740881838,-0.6668733861637568,-0.20312327684310355
18,-0.11483072101811341,-0.1541193582706861,-0.19108762090639203,-0.02938785092280049,2.6899338858081414,-0.49020216969510105,-0.34564727740756324
