,galaxies_source_disk_centre_0,galaxies_source_disk_centre_1,galaxies_source_disk_elliptical_comps_0,galaxies_source_disk_elliptical_comps_1,galaxies_source_disk_intensity,galaxies_source_disk_effective_radius,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius
0,0.5733950339633446,-0.10170202649046875,0.4036216208649526,-0.3650954071353508,0.0020689589537226665,14.059363125837466,0.19889613308164597,0.01848821869677082,-0.5317032291466912,-0.2030044662918884,515189.0194456592,27.633318653174808,-0.09524651596198333,0.006911090048326458,-0.3608168680068916,0.06784666209743388,4.898943897328604
1,-0.15161580438038347,-0.1586967296975733,0.3816913835482315,-0.3522068107478608,936835.8376006891,9.504220855807041,0.04189313935248742,0.06255502281699687,0.8531105233162743,0.1911369966277628,9.107375243016938e-06,5.779725695917874,-0.10687849443192547,0.027740569723558445,0.2320969748452362,0.38900340914339815,6.048345698163882
2,-0.47875947197772417,0.1078234044500232,-0.8103089438840367,0.29454100224657426,128.13603488703424,10.344199477244596,0.03997348216821287,0.30876764271352464,0.03308293413430084,-0.3810377362803626,149727.052035894,11.008436876863666,0.04475840878237004,0.14139476740370144,0.38109096534929016,-0.11865914958689816,1.7121295725030574
3,-0.108025219612142,0.33597350474466847,0.6483431968808098,-0.046100915170022044,409601.1116714776,8.828298106360318,-0.5994587300383976,0.37916680014760873,0.7968562545819534,0.7587915214238008,534.4001287687435,19.878626303609952,-0.11238670369100293,0.025089952199022256,-0.11127897649154365,0.06853926962910313,5.258248100942506
4,0.4217901076614565,0.021300465529905433,-0.12096839236473945,-0.2614477459864275,77.68545141497157,27.623668588295093,-0.1859563817179994,-0.0335574147708897,-0.3104182393600847,0.4651885594990848,16135.450858474374,28.063782349263278,-0.04843847434779443,-0.05760828726890909,0.6267030009238854,-0.022771007540434565,4.004509240903891
5,0.023585587570827706,-0.02578242496232084,-0.2721298681965553,-0.0781801816630859,1.9878819060609862e-06,3.2770939097389205,-0.057207464842864264,-0.2098212978737099,0.35813391600695177,-0.15524544995495462,22920.96771839595,16.923268253391548,0.09225608107248644,-0.12422314382974377,0.2985099046176903,-0.32946402832500365,4.917993176327918
6,-0.026742989075766048,-0.17369044939950248,0.21337950925166194,-0.2682500567607322,3.0127562697381594e-05,7.985940074862977,-0.034231370498471275,0.2703212034663523,0.10049767792788883,-0.013386770656934034,20716.26604459915,8.912920770579657,-0.12246096464497865,-0.08998573158662918,0.27404338036239567,0.3526750363358052,0.7342642181994892
7,-0.5808370205184833,-0.29937060047359937,-0.019674816521789273,0.2382997608309938,2554.109523257584,11.584246553237602,0.6908275800328199,-0.14394501245958494,0.603819393539523,0.4705338869264046,10814.225700767296,8.018339041029261,-0.024607537788180835,0.00501531404589908,-0.36309105632012356,0.4676946725765813,1.5211755295578522
8,0.32945657924546606,-0.4193576435692709,-0.26611358489922426,-0.1982871729272383,16394.315397626146,23.32924319548863,-0.10698525222550909,-0.36055065994717644,0.3576387238839836,-0.23728959382573503,922.1566699740316,18.87962290185176,-0.016930709797163154,-0.046673486128835616,-0.22093760728797673,0.26994070851435925,4.8140345280080465
9,0.5950091967372139,-0.09629221069421529,-0.08111456706296258,-0.5343001853624739,0.0010742220775065091,17.603798158094413,0.037207166500108184,-0.006397205595814716,-0.3866275757895035,0.46084852938171894,1697.6781773059151,22.24430983759781,-0.02010672584281735,-0.016036845045997186,-0.15226958109522093,-0.1577080818246943,3.65878774357635
10,0.015546386152120478,-0.20601786178904652,0.17147487869972491,0.6910486421910728,3.99263015071769,19.695305129393258,0.2214814523244545,-0.25442800874395377,0.2959721552754792,0.5886514143044214,1633.6185194047484,18.0482582932946,0.015450172113157747,-0.07384464920372957,-0.14856692904870458,-0.24523963726020276,6.54901741698457
11,0.22430907512299172,0.1912123697276773,-0.19301129771215036,0.11642756570750507,0.04697161152901422,0.17684327730244087,0.25465280458083833,0.138123747637576,0.4641416220862062,0.5322921260226006,986.6140210227829,16.640746318809526,-0.0862996218319665,0.020631663738641566,-0.02782255568752102,0.07934665876973951,6.315559887757174
12,0.18294339221398653,-0.5583977063420773,0.8939463983307625,-0.00872442303028666,0.004190020595047178,3.5361363244508084,-0.16295180308274765,0.19168953212389772,0.37519382177635097,0.35171125824881155,430.977652155363,16.63157898643863,0.021424074531185926,0.03099837534047332,0.18539729721430206,0.01578916122004009,0.3520513262458653
13,-0.13622240632485413,-0.03285632717156505,0.11282566546176724,0.8103622150039645,2.546953620686641e-06,1.5515971381053018,0.027988381354509366,-0.3317617819613029,-0.2838625090687554,0.3769032021331564,335.34266142401765,20.247857734570022,-0.11116765301523668,0.07221388327529756,0.3591401793890596,0.47412055360641286,6.658416249064228
14,-0.21973172591519186,-0.11945731823325637,0.13422989652859488,0.33724471225319835,16.388398602037924,20.72341939090238,-0.23690314454489697,0.3021044666288598,0.3000350629916976,-0.3545154384137479,493.5551586094143,9.829478862735737,0.13920897225017628,0.13906090238747326,0.012865713361738338,-0.3801629873383438,5.897693221199444
15,-0.24759528942913883,-0.315423696055518,-0.36267583535895115,0.6254327043567273,1685.8520930487323,6.665685820118254,-0.2578191543419136,-0.007814396492855721,-0.014393328533537045,0.09508103038927825,5.656887467259898e-05,20.91747343899328,-0.12203331974784572,-0.02275854100897555,0.23335840138140404,0.08367266681970037,1.3844289935915333
16,-0.26958626263530433,0.06878659266624605,-0.4375727269898501,0.7455972469509364,1589.7056810814695,7.528593564342927,-0.447130666590719,0.8388273046146681,0.10149775355129524,0.576510185550123,4.737699496793334,3.6012919878699154,-0.06555790611592563,-0.10859955789049443,0.1087994960379158,-0.03827542707826242,0.598542982264612
