galaxies_source_disk_centre_0,galaxies_source_disk_centre_1,galaxies_source_disk_elliptical_comps_0,galaxies_source_disk_elliptical_comps_1,galaxies_source_disk_intensity,galaxies_source_disk_effective_radius,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,log_likelihood,log_prior,log_posterior,weight
0.13053026894493452,-0.21150329818777863,-0.9296510813340383,-0.3119549311497398,0.00016629944973195137,21.937583041753438,0.16481592632775294,0.7081606489422481,-0.12587039724322002,0.41680583448200836,906745.5782284995,29.968817593615086,-0.027121467976276493,0.011253593104827545,0.006723857605275444,0.18048917676185428,6.615646214313397,-1.5363499223616504e+20,6019.055772244505,-1.5363499223616504e+20,0.0
-0.2782832534860254,0.18715082354323115,-0.849531055920554,-0.5839115088334974,58247.14733981515,18.69379548366406,0.1797225266436738,-0.2151500738953494,-0.1641402139302284,0.38632648880713055,397802.1830804327,12.396832066385565,-0.00802109601285538,-0.10289563625467779,-0.08173836484094596,0.17546008541217073,6.299652027151769,-2.6498158255158636e+18,4.279882411273933,-2.6498158255158636e+18,0.0
0.021962118225243202,0.2997464501458934,-0.24551438889732227,-0.2561019740265182,861466.4135027648,18.560861924593254,0.47216392491934644,-0.17118262964665582,0.9380627023017308,0.13626186771476076,96426.29343207882,5.938942044081478,-0.036600267350513895,-0.038703831554463636,-0.19096903715153302,0.05758212904611749,2.258752406106159,-1.3392142253254152e+18,4.314886596025049,-1.3392142253254152e+18,0.0
0.38741677835973626,0.13542191554812327,0.15899336382438278,0.21093870530057968,1235.7102215177129,4.006175879023427,0.09613385600646557,0.13915418876664132,0.14780206343339058,0.5499387719191113,101553.5958932119,18.06948907349322,0.11367649648779586,0.013088160881958558,-0.22185345671429824,0.0960410575719885,4.622444131815546,-4.9573697402563386e+17,2.8629351090434336,-4.9573697402563386e+17,0.0
-0.18727242766865282,-0.3258998097342416,-0.10148841225934908,-0.3760565076471602,206919.99874535706,27.559659941708688,-0.0563902386405101,0.2928601024369796,0.8914771165662988,-0.08897804519467982,84457.70004482537,13.13739295548031,0.06744119813134047,0.10232607992828303,-0.0003953220649413805,0.46407092296986735,7.331901007032038,-3.0318678065220224e+17,5.135200552667413,-3.0318678065220224e+17,0.0
0.07064642698337009,-0.15825613207474526,0.5661132783337292,0.4097080872473455,178678.60714528136,8.453545547481372,-0.6726536628527139,0.037460473400184054,-0.2531959597501159,-0.8824814409684243,23198.64503093664,23.90523133106607,-0.22269706093133912,0.0832573212739639,0.36329068232833905,0.2342714984553752,4.678038323525848,-6.092893661409357e+16,9.21526464094379,-6.092893661409356e+16,0.0
-0.10518729622385593,0.008281869310442723,0.08398481384474811,0.6254080110076731,163957.3497234674,14.870831817647293,-0.1607304192125214,-0.4561788641727422,0.03506474351642316,0.4249052280296474,221.10448909759765,22.070694815626275,-0.016672851633608037,0.1675990247133146,0.5476983151875996,-0.22259977332349692,4.364854480629162,-3.200915102557244e+16,5.8861054039389105,-3.2009151025572436e+16,0.0
0.3753901038967907,-0.4206748135601406,-0.2532287934746393,-0.43398102445171377,175095.00796741826,10.334834603033668,-0.14642807355427348,0.43112887969746194,-0.5552154186428416,-0.00795279503524799,1.473103335405165e-06,6.840649294730055,0.03354923486400399,0.13903735222902416,-0.586845387302726,0.4556473266932,5.442620119588811,-2.9266571640659092e+16,678847.1322064527,-2.9266571639980244e+16,0.0
-0.3702108018029217,-0.29572267727972423,0.0175409538245821,-0.16852357836929266,68.26385152409472,25.097638756370568,-0.07695726473338597,-0.0034442609105607785,-0.1334660803525376,0.3666085899920015,54361.917567826495,6.883936331787206,-0.1101050557712937,-0.08324366773874746,-0.17022466185865126,-0.16415126206048417,3.0255674232857883,-1.5292341674351186e+16,2.9200576346146567,-1.5292341674351184e+16,0.0
-0.6553700088420111,0.2777057528779517,0.3094364944002342,0.492074414505197,3813.67434316203,13.562459867183229,-0.3544532288280318,0.11519593456827992,-0.9191736378877855,0.7334439691935253,80769.63196163348,14.346051815564898,-0.0996828829984561,-0.010926132476707453,-0.5599063599407285,-0.17616697986745067,2.1124466183486135,-8567501948625640.0,9.444869090230334,-8567501948625631.0,0.0
