#REFERENCE 0 24.1631451 0.1384420
O1 24.1631401 0.1384089 3.2482 2.4967 2.61 0.00
O1 24.163140 0.138409 3.2482 0.0000 2.61 0.00
O1 24.1631401 0.1384089 0.0000 2.4967 2.61 0.00
O1 24.1631401 0.1384089 2.7071 2.0808 2.61 0.00
