1 -36.103434 0.097294 -0.004239 0.529129 -7.104933 434.181198 0.000000 
1 -35.483550 0.105339 -0.024579 0.776318 -4.312624 434.674801 0.000000 
1 -11349.464114 0.033575 -0.040126 0.640143 -1.057258 434.693646 0.000000 
1 -5.779837 0.062580 -0.074968 0.168492 -1.543796 434.581162 0.000000 
1 -11370.348221 0.089124 -0.029986 0.288432 -5.432574 434.407895 0.000000 
1 -11377.018503 0.077913 -0.055909 0.373896 -5.670500 433.964238 0.000000 
1 -11346.109803 0.033233 -0.077119 0.474798 -1.807709 433.911005 0.000000 
1 -11355.377594 0.064629 -0.051471 0.317791 -3.912318 434.849128 0.000000 
1 -11344.948760 0.073100 0.028225 0.261289 -3.352981 434.975415 0.000000 
1 -11344.898216 -0.027042 -0.059691 0.533191 -1.900113 434.547043 0.000000 
1 -22.831549 0.136877 -0.067108 0.386736 -5.437973 434.478727 -0.050641 
1 -17.342320 0.050216 -0.019428 0.239531 -7.178692 434.383017 -0.050641 
1 -25.732855 0.035819 -0.046874 0.520904 -5.411576 433.870837 -0.050641 
1 -6.426631 0.008013 -0.032531 0.240811 -4.322058 434.368279 -0.050641 
1 -11345.650491 0.096736 -0.000043 0.429536 -1.097818 434.566383 -0.050641 
1 -22.292887 0.044216 -0.105012 0.796282 0.098918 434.152222 -0.050641 
1 -11359.832847 0.057224 -0.081938 0.365987 -4.052777 434.264428 -0.050641 
1 -11367.090811 0.082881 -0.050131 0.391911 -4.259536 434.887221 -0.050641 
1 -10.813772 -0.055728 -0.085331 0.238035 -6.408961 434.729809 -0.050641 
1 -11342.322754 -0.041703 -0.057699 0.534268 -1.699597 434.580009 -0.050641 
1 -7.028973 0.030370 -0.080396 0.270635 -4.174311 434.217182 -0.125505 
1 -11371.937586 0.053271 -0.073621 0.413699 -5.142995 434.693487 -0.125505 
1 -11348.341964 0.088717 0.003847 0.315608 -2.632528 434.401840 -0.125505 
1 -22.939002 -0.035800 -0.024510 0.297382 -8.564137 434.297032 -0.125505 
1 -11333.642169 0.127919 -0.108286 0.478389 1.803083 434.447244 -0.125505 
1 -11362.226273 0.107567 -0.010623 0.349400 -3.659792 434.233701 -0.125505 
1 -11352.976371 0.073780 -0.032666 0.532734 -1.794467 434.449538 -0.125505 
1 -11667.686398 0.053269 -0.093397 0.289957 -3.779142 434.135286 -0.125505 
1 -11.218434 0.007022 0.028067 0.173249 -6.405698 434.699363 -0.125505 
1 -33.140862 0.023302 -0.063865 0.622857 -6.944275 434.881278 -0.125505 
1 -11336.517438 0.089407 -0.039508 0.302980 -1.057944 434.438843 -0.188538 
1 -38.442480 0.017744 -0.037387 0.714960 -7.076664 433.762680 -0.188538 
