#REFERENCE 3 24.1631451 0.1384420
B1 0.1442328 0.1115482 0.200000 0.011925 147.68259 1.0000 3.06 
B2 0.0856742 0.1554002 0.200000 0.012830 111.55854 1.0000 2.98 
B3 0.1337816 0.1059171 0.200000 0.043854 20.80565 1.0000 1.65 
B4 0.0212810 0.1673098 0.200000 0.044843 91.46623 1.0000 1.62 
