galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_point_0_centre_0,galaxies_source_point_0_centre_1,log_likelihood,log_prior,log_posterior,weight
0.04962492493568072,0.11946467968973706,-0.10824275830658635,0.09324132472407107,7.571159074844088,0.6304242811191682,0.3570249445311356,-5946.828158192587,3.866233391213272,-5942.961924801373,0.0
-0.01756880809288941,0.012644497827864698,0.24741428555524242,-0.06970090614672089,6.253352421369674,-0.27789116996380997,0.649075882973635,-5878.083410192586,3.1600664794692057,-5874.923343713116,0.0
0.05763783389500159,0.024234000107775867,-0.10361122049312557,0.10185040061496238,7.42305168785467,0.10082467860319948,0.02519169574675985,-5520.424174192585,0.3727427021306804,-5520.051431490455,0.0
0.21931945681127954,0.0020484350601037184,0.2843545622539927,0.09579206580224678,6.598378736801509,0.024370454652689326,-0.17435259167391645,-5106.1653701925825,3.0776298012690195,-5103.087740391314,0.0
-0.08936531864138393,-0.008082491345573583,0.11194598721987824,0.3560872832179837,7.859744136957228,0.1877927613532329,-0.08138700135138015,-4561.153374192584,1.4093522450549205,-4559.744021947529,0.0
0.13137547331962998,-0.007149161304029071,0.1246327588046037,0.06975879530651052,6.111229598578641,0.1969629222205923,0.2671065953779459,-4372.7443341925855,1.5907531643872526,-4371.1535810281985,0.0
-0.11442053361029593,-0.15022269084198564,0.13339209945540564,0.05255881008876874,6.790104755031167,0.0971766595631372,-0.5072433348626905,-4300.497426192584,3.3790290157821463,-4297.118397176801,0.0
0.109874415773776,-0.0028823490172700853,0.03975581486464485,0.014103784327862662,6.2677089842014455,-0.029757889951412674,-0.12378945511850664,-4087.102238192584,0.7039725519899417,-4086.398265640594,0.0
-0.0054968075674182515,-0.07887264308090754,0.14445823460183743,0.1776766842039557,6.849652126986184,0.3937185426765672,-0.46923962789817836,-3848.068722192584,2.6883182409521424,-3845.380403951632,0.0
-0.04007576009158637,-0.02014745456124823,-0.09581078942924656,-0.39582416230246414,7.516016009412086,0.39279445886430736,-0.3243092632990365,-3726.5129421925876,2.4634907681084126,-3724.0494514244792,0.0
