#REFERENCE 3 346.3403024 -0.0364897
1	-1.265625	-1.383223	-0.181691	-0.094321	
1	-1.289216	-1.371094	-0.188574	-0.100575	
2	-1.371094	-1.326145	-0.213846	-0.122096	
2	-1.318359	-1.355914	-0.197471	-0.108402	
3	-1.318359	-1.355914	-0.197471	-0.108402	
3	-1.289216	-1.371094	-0.188574	-0.100575	
4	-1.371094	-1.326145	-0.213846	-0.122096	
4	-1.384086	-1.318359	-0.217945	-0.125387	
5	-1.423828	-1.293928	-0.230908	-0.135449	
5	-1.384086	-1.318359	-0.217945	-0.125387	
6	-1.423828	-1.293928	-0.230908	-0.135449	
6	-1.466445	-1.265625	-0.245041	-0.145848	
7	-0.843750	-1.534563	-0.081044	0.024679	
7	-0.864123	-1.529297	-0.084675	0.019082	
8	-0.896484	-1.521185	-0.090994	0.009687	
8	-0.864123	-1.529297	-0.084675	0.019082	
9	-0.949219	-1.506521	-0.101782	-0.005470	
9	-0.896484	-1.521185	-0.090994	0.009687	
10	-1.001953	-1.490134	-0.113223	-0.020492	
10	-0.949219	-1.506521	-0.101782	-0.005470	
11	-1.001953	-1.490134	-0.113223	-0.020492	
11	-1.041550	-1.476562	-0.122192	-0.031612	
12	-1.054688	-1.472129	-0.125393	-0.035455	
12	-1.041550	-1.476562	-0.122192	-0.031612	
13	-1.160156	-1.431444	-0.152132	-0.065290	
13	-1.177598	-1.423828	-0.156735	-0.070060	
14	-1.212891	-1.408409	-0.166602	-0.079964	
14	-1.177598	-1.423828	-0.156735	-0.070060	
15	-1.265625	-1.383223	-0.181691	-0.094321	
15	-1.212891	-1.408409	-0.166602	-0.079964	
16	-1.160156	-1.431444	-0.152132	-0.065290	
16	-1.107422	-1.452855	-0.138494	-0.050551	
17	-1.107422	-1.452855	-0.138494	-0.050551	
17	-1.054688	-1.472129	-0.125393	-0.035455	
18	-1.582031	-1.178298	-0.285376	-0.172498	
18	-1.603452	-1.160156	-0.293158	-0.177153	
19	-1.529297	-1.220294	-0.266657	-0.160668	
19	-1.538962	-1.212891	-0.270052	-0.162882	
20	-1.529297	-1.220294	-0.266657	-0.160668	
20	-1.476562	-1.258667	-0.248478	-0.148290	
21	-1.582031	-1.178298	-0.285376	-0.172498	
21	-1.538962	-1.212891	-0.270052	-0.162882	
22	-1.634766	-1.132071	-0.304578	-0.183711	
22	-1.661066	-1.107422	-0.314411	-0.189100	
23	-1.634766	-1.132071	-0.304578	-0.183711	
23	-1.603452	-1.160156	-0.293158	-0.177153	
24	-1.687500	-1.080916	-0.324246	-0.194256	
24	-1.661066	-1.107422	-0.314411	-0.189100	
25	-1.476562	-1.258667	-0.248478	-0.148290	
25	-1.466445	-1.265625	-0.245041	-0.145848	
26	-0.738281	-1.557869	-0.063729	0.053754	
26	-0.685547	-1.567506	-0.056185	0.067997	
27	-0.685547	-1.567506	-0.056185	0.067997	
27	-0.632812	-1.575923	-0.049408	0.081914	
28	-0.843750	-1.534563	-0.081044	0.024679	
28	-0.791016	-1.546922	-0.072023	0.039284	
29	-0.791016	-1.546922	-0.072023	0.039284	
29	-0.738281	-1.557869	-0.063729	0.053754	
30	-0.580078	-1.583294	-0.043439	0.095329	
30	-0.527344	-1.589993	-0.038367	0.107872	
31	-0.580078	-1.583294	-0.043439	0.095329	
31	-0.588738	-1.582031	-0.044320	0.093267	
32	-0.474609	-1.595659	-0.034017	0.119797	
32	-0.421875	-1.600357	-0.030367	0.131004	
33	-0.527344	-1.589993	-0.038367	0.107872	
33	-0.474609	-1.595659	-0.034017	0.119797	
34	-0.632812	-1.575923	-0.049408	0.081914	
34	-0.588738	-1.582031	-0.044320	0.093267	
35	-0.369141	-1.604148	-0.027386	0.141393	
35	-0.316406	-1.607085	-0.025031	0.150866	
36	-0.421875	-1.600357	-0.030367	0.131004	
36	-0.369141	-1.604148	-0.027386	0.141393	
37	-0.263672	-1.609216	-0.023248	0.159332	
37	-0.210938	-1.610582	-0.021972	0.166708	
38	-0.316406	-1.607085	-0.025031	0.150866	
38	-0.263672	-1.609216	-0.023248	0.159332	
39	-0.158203	-1.611218	-0.021130	0.172919	
39	-0.105469	-1.611151	-0.020638	0.177903	
40	-0.210938	-1.610582	-0.021972	0.166708	
40	-0.158203	-1.611218	-0.021130	0.172919	
41	-0.052734	-1.610401	-0.020407	0.181609	
41	0.000000	-1.608983	-0.020339	0.184002	
42	-0.105469	-1.611151	-0.020638	0.177903	
42	-0.052734	-1.610401	-0.020407	0.181609	
43	-1.687500	-1.080916	-0.324246	-0.194256	
43	-1.712753	-1.054688	-0.333934	-0.199107	
44	-1.792969	-0.959368	-0.364836	-0.213072	
44	-1.800868	-0.949219	-0.368029	-0.214383	
45	-1.740234	-1.023826	-0.344342	-0.204067	
45	-1.759196	-1.001953	-0.351802	-0.207463	
46	-1.740234	-1.023826	-0.344342	-0.204067	
46	-1.712753	-1.054688	-0.333934	-0.199107	
47	-1.792969	-0.959368	-0.364836	-0.213072	
47	-1.759196	-1.001953	-0.351802	-0.207463	
48	-1.800868	-0.949219	-0.368029	-0.214383	
48	-1.838369	-0.896484	-0.382826	-0.220128	
49	-1.845703	-0.885075	-0.385611	-0.221147	
49	-1.838369	-0.896484	-0.382826	-0.220128	
50	-1.845703	-0.885075	-0.385611	-0.221147	
50	-1.872102	-0.843750	-0.396306	-0.224875	
51	-1.898438	-0.797053	-0.406624	-0.228180	
51	-1.901845	-0.791016	-0.408063	-0.228618	
52	-1.901845	-0.791016	-0.408063	-0.228618	
52	-1.928610	-0.738281	-0.418852	-0.231704	
53	-1.951172	-0.686635	-0.427636	-0.233949	
53	-1.951653	-0.685547	-0.427844	-0.233999	
54	-1.951172	-0.686635	-0.427636	-0.233949	
54	-1.928610	-0.738281	-0.418852	-0.231704	
55	-1.951653	-0.685547	-0.427844	-0.233999	
55	-1.972202	-0.632812	-0.436076	-0.235855	
56	-1.898438	-0.797053	-0.406624	-0.228180	
56	-1.872102	-0.843750	-0.396306	-0.224875	
57	-1.972202	-0.632812	-0.436076	-0.235855	
57	-1.989484	-0.580078	-0.442722	-0.237159	
58	-1.989484	-0.580078	-0.442722	-0.237159	
58	-2.003726	-0.527344	-0.447912	-0.238034	
59	-2.003906	-0.526523	-0.447964	-0.238042	
59	-2.003726	-0.527344	-0.447912	-0.238034	
60	-2.003906	-0.526523	-0.447964	-0.238042	
60	-2.015698	-0.474609	-0.452334	-0.238659	
61	-2.015698	-0.474609	-0.452334	-0.238659	
61	-2.024863	-0.421875	-0.455413	-0.239008	
62	-2.024863	-0.421875	-0.455413	-0.239008	
62	-2.031329	-0.369141	-0.457216	-0.239161	
63	-2.031329	-0.369141	-0.457216	-0.239161	
63	-2.035182	-0.316406	-0.457796	-0.239191	
64	-2.035182	-0.316406	-0.457796	-0.239191	
64	-2.036476	-0.263672	-0.457191	-0.239163	
65	-2.036476	-0.263672	-0.457191	-0.239163	
65	-2.035232	-0.210938	-0.455414	-0.239139	
66	-2.035232	-0.210938	-0.455414	-0.239139	
66	-2.031440	-0.158203	-0.452457	-0.239180	
67	-2.031440	-0.158203	-0.452457	-0.239180	
67	-2.025059	-0.105469	-0.448291	-0.239348	
68	-2.025059	-0.105469	-0.448291	-0.239348	
68	-2.016017	-0.052734	-0.442866	-0.239713	
69	-2.016017	-0.052734	-0.442866	-0.239713	
69	-2.004208	0.000000	-0.436114	-0.240352	
70	1.687500	-0.997805	0.286813	-0.148690	
70	1.731562	-0.949219	0.305675	-0.157039	
71	1.792969	-0.872385	0.332632	-0.167667	
71	1.814124	-0.843750	0.342376	-0.171131	
72	1.731562	-0.949219	0.305675	-0.157039	
72	1.740234	-0.938839	0.309354	-0.158580	
73	1.740234	-0.938839	0.309354	-0.158580	
73	1.774959	-0.896484	0.324744	-0.164716	
74	1.774959	-0.896484	0.324744	-0.164716	
74	1.792969	-0.872385	0.332632	-0.167667	
75	1.814124	-0.843750	0.342376	-0.171131	
75	1.845703	-0.796334	0.356762	-0.175873	
76	1.845703	-0.796334	0.356762	-0.175873	
76	1.849229	-0.791016	0.358462	-0.176403	
77	1.849229	-0.791016	0.358462	-0.176403	
77	1.881137	-0.738281	0.373577	-0.180841	
78	1.881137	-0.738281	0.373577	-0.180841	
78	1.898438	-0.705944	0.381654	-0.183001	
79	1.898438	-0.705944	0.381654	-0.183001	
79	1.909426	-0.685547	0.387163	-0.184387	
80	1.909426	-0.685547	0.387163	-0.184387	
80	1.934665	-0.632812	0.399606	-0.187247	
81	1.934665	-0.632812	0.399606	-0.187247	
81	1.951172	-0.593029	0.407666	-0.188891	
82	1.951172	-0.593029	0.407666	-0.188891	
82	1.956640	-0.580078	0.410580	-0.189443	
83	1.956640	-0.580078	0.410580	-0.189443	
83	1.976063	-0.527344	0.420671	-0.191169	
84	2.003906	-0.429294	0.435365	-0.193113	
84	2.005856	-0.421875	0.436530	-0.193235	
85	1.976063	-0.527344	0.420671	-0.191169	
85	1.992370	-0.474609	0.429248	-0.192393	
86	1.992370	-0.474609	0.429248	-0.192393	
86	2.003906	-0.429294	0.435365	-0.193113	
87	2.005856	-0.421875	0.436530	-0.193235	
87	2.017061	-0.369141	0.442997	-0.193808	
88	2.017061	-0.369141	0.442997	-0.193808	
88	2.025522	-0.316406	0.448150	-0.194125	
