#REFERENCE 3 346.3403024 -0.0364897
B1 0.2057259 -0.1255608 0.200000 0.046000 67.92708 1.0000 1.60 
B2 0.2391398 -0.1677152 0.200000 0.021053 172.60393 1.0000 2.44 
B3 0.2236345 -0.1795568 0.200000 0.029144 128.50158 1.0000 2.09 
B4 0.1643492 -0.2023735 0.200000 0.088105 3.38705 1.0000 0.89 
