#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : sigma (km/s)
#Chi2
1 3.272791 -0.000195 -0.350652 0.504784 6.167486 383.234953 4.502408 
1 4.603360 -0.000444 -0.232595 0.481959 2.315145 383.233318 1.841271 
1 3.424839 -0.000195 -0.208274 0.463155 -2.590673 383.190939 4.198311 
1 4.049085 -0.002040 -0.249521 0.523315 1.638455 383.240254 2.949819 
1 4.650640 0.000140 -0.295949 0.427582 5.046126 383.144869 1.746710 
1 4.162096 -0.001043 -0.274547 0.488989 1.521835 383.251063 2.723797 
1 5.209460 -0.000205 -0.214667 0.390500 3.492664 383.138129 0.629070 
1 2.037118 -0.001019 -0.218303 0.697202 1.413451 383.193199 6.973755 
1 4.983823 -0.000864 -0.211593 0.437904 1.908235 383.190540 1.080344 
1 3.462931 0.000024 -0.213130 0.442173 7.746991 383.169858 4.122128 
2 3.974397 -0.000350 -0.211127 0.489523 5.677047 383.232457 3.099196 
2 4.880803 -0.000598 -0.274695 0.393578 2.752648 383.230185 1.286385 
2 5.005960 -0.001664 -0.230289 0.423737 1.406484 383.238718 1.036069 
2 5.053348 -0.000289 -0.178136 0.380073 1.040069 383.185419 0.941295 
2 4.767781 -0.000395 -0.286019 0.374012 4.921104 383.184455 1.512427 
2 3.765867 -0.001221 -0.201822 0.422487 -2.653991 383.216302 3.516255 
2 4.655662 -0.000193 -0.285333 0.378635 2.945403 383.164008 1.736665 
2 4.545646 -0.000065 -0.262280 0.442975 6.073351 383.215532 1.956698 
2 4.651833 -0.000982 -0.223697 0.321022 3.545851 383.213590 1.744324 
2 3.140936 -0.000134 -0.360070 0.422638 3.152440 383.218577 4.766118 
3 2.389799 -0.000281 -0.092323 0.535491 2.664123 383.227518 6.268393 
3 3.876540 -0.000639 -0.150550 0.403489 4.694409 383.212656 3.294910 
3 4.727977 -0.000443 -0.208530 0.403400 -0.505706 383.162988 1.592036 
3 3.984911 -0.000967 -0.120899 0.408676 -1.287709 383.203965 3.078168 
3 4.572434 -0.000446 -0.206725 0.479383 3.200853 383.194881 1.903122 
3 3.123305 -0.001340 -0.208794 0.509725 -2.259051 383.212684 4.801381 
3 5.087651 -0.000345 -0.261589 0.389063 3.286324 383.161983 0.872688 
3 4.815499 -0.001702 -0.235974 0.430756 0.815405 383.183700 1.416992 
3 4.577140 -0.000985 -0.158561 0.438534 0.840880 383.217972 1.893710 
3 5.137954 -0.001609 -0.254658 0.400191 3.112478 383.203288 0.772081 
4 2.208828 -0.001028 -0.102496 0.562769 3.479578 383.245002 6.630333 
4 4.888384 -0.000957 -0.208639 0.355141 4.768064 383.176919 1.271222 
4 5.071861 -0.000724 -0.198638 0.389090 0.634411 383.142612 0.904268 
4 4.195013 -0.001210 -0.126804 0.414103 1.123891 383.213485 2.657965 
4 4.942133 -0.000101 -0.266687 0.410431 5.106723 383.172507 1.163725 
4 1.649674 -0.000719 -0.140391 0.550380 6.938138 383.233433 7.748642 
4 4.265087 0.000003 -0.315697 0.422054 6.541453 383.230960 2.517815 
4 4.741214 -0.001253 -0.151885 0.379430 1.110712 383.205155 1.565562 
4 4.561853 -0.000927 -0.141317 0.374227 0.326916 383.208510 1.924285 
4 4.608215 -0.001444 -0.276988 0.465859 3.367400 383.206674 1.831559 
5 1.256299 -0.000067 -0.043283 0.539529 1.346229 383.199571 8.535392 
5 3.958409 -0.000949 -0.239244 0.394973 7.964349 383.250688 3.131172 
5 4.063970 -0.000786 -0.145404 0.449962 -1.103378 383.245117 2.920050 
