#REFERENCE 0 346.3403024 -0.0364897
O1 346.3403026 -0.0365499 1.5466 1.0373 2.81 0.00
O1 346.340303 -0.036550 1.5466 0.0000 2.81 0.00
O1 346.3403026 -0.0365499 0.0000 1.0373 2.81 0.00
O1 346.3403026 -0.0365499 2.6129 1.7523 2.81 0.00
