1 -0.242825 0.564527 158.112986 534.186974 8.771643 
1 -1.856896 0.492794 158.979805 527.048412 11.999784 
1 -1.722498 0.364662 162.415780 539.514350 11.730988 
1 -3.981199 0.540190 156.432185 542.549731 16.248390 
1 -0.632844 0.533392 159.813859 537.226136 9.551681 
1 -1.193358 0.277267 159.735182 547.006326 10.672709 
1 -0.347246 0.498136 158.625189 537.433266 8.980485 
1 -1.008304 0.576687 157.952820 525.133876 10.302600 
1 -0.283469 0.576709 161.285670 528.996176 8.852931 
1 -0.901574 0.326509 158.958030 545.029655 10.089141 
2 -0.857927 0.582975 162.132264 529.398113 10.001847 
2 -1.796773 0.422994 159.521317 531.354224 11.879538 
2 -0.271780 0.352354 160.017159 540.244822 8.829552 
2 -1.360193 0.582153 161.541684 535.292114 11.006378 
2 -0.653409 0.398664 160.597635 540.612288 9.592810 
2 -1.065642 0.250622 159.291191 547.752691 10.417277 
2 -0.765161 0.540754 158.686356 526.889672 9.816315 
2 -0.151299 0.510216 160.683575 531.728439 8.588590 
2 -2.124041 0.544671 162.687643 526.160950 12.534075 
2 -3.892014 0.340474 163.663202 542.979159 16.070021 
3 -1.213457 0.574361 162.073748 533.234138 10.712907 
3 -1.550167 0.456634 157.202890 540.998379 11.386326 
3 -0.118705 0.391948 158.796628 538.192220 8.523403 
3 0.108583 0.485655 159.556105 533.889909 8.068826 
3 -2.074946 0.451584 162.892967 533.069025 12.435885 
3 -3.318005 0.483593 164.020187 531.866334 14.922002 
3 -1.303295 0.214940 158.841193 547.652398 10.892583 
3 -1.023585 0.464893 161.575442 531.928855 10.333163 
3 -1.988398 0.495216 162.158267 538.020095 12.262789 
3 -1.066234 0.467195 161.699652 537.155877 10.418461 
4 -1.368884 0.599471 162.669277 526.862536 11.023760 
4 -0.096582 0.473804 158.970133 537.170984 8.479156 
4 -0.120634 0.393084 159.376699 539.798271 8.527260 
4 -0.671793 0.532874 157.155709 534.535705 9.629578 
4 -1.841212 0.285580 160.527932 547.224619 11.968416 
4 -1.004369 0.351638 156.916655 540.615122 10.294731 
4 -1.729416 0.215542 157.238163 547.649391 11.744825 
4 0.154740 0.565455 159.090301 529.326162 7.976512 
4 0.033519 0.537482 159.561683 529.754940 8.218955 
4 -1.073639 0.483747 161.486048 537.374587 10.433270 
5 -0.057725 0.595958 159.945545 532.974519 8.401443 
5 -0.891653 0.470263 157.499275 532.221890 10.069299 
5 -1.015039 0.315782 160.027350 539.938482 10.316070 
5 -0.478409 0.473861 160.477523 531.575168 9.242811 
5 -0.101729 0.401197 158.771598 537.762763 8.489450 
5 -3.183344 0.424417 160.819340 544.583507 14.652681 
5 -1.176190 0.258222 157.159136 545.843279 10.638372 
5 -1.264503 0.504039 157.769850 528.706362 10.814998 
5 -0.041670 0.475983 159.660477 532.939290 8.369333 
5 -0.297371 0.479437 157.854097 536.270654 8.880735 
6 -0.838896 0.270888 158.053051 546.388619 9.963784 
6 -0.201890 0.418980 159.870865 539.095362 8.689772 
6 -0.968760 0.517184 161.527155 528.841746 10.223512 
6 -0.486629 0.397309 160.813426 539.250201 9.259250 
6 -1.035930 0.369794 158.144433 536.716298 10.357852 
6 -0.565802 0.395182 159.627086 535.624685 9.417596 
6 -0.427761 0.533137 157.943785 529.687734 9.141514 
6 -0.114140 0.586478 159.409669 526.221606 8.514273 
6 -2.296896 0.294109 155.708794 545.434086 12.879785 
6 -1.372608 0.407784 161.611043 540.481407 11.031209 
7 -1.109659 0.287809 157.468163 546.096153 10.505310 
7 -0.259484 0.359845 159.970840 540.920552 8.804960 
7 -2.175296 0.354941 160.188089 545.745323 12.636584 
7 0.249815 0.568673 159.186982 530.516181 7.786362 
7 -1.896579 0.403602 159.392344 532.466260 12.079150 
7 -0.265541 0.407492 159.262127 535.921409 8.817075 
7 -0.699768 0.387570 158.231948 542.149883 9.685528 
7 -0.085437 0.431213 158.747830 538.205632 8.456867 
7 -1.911497 0.417979 159.879839 531.497304 12.108988 
7 -0.804644 0.561683 161.712577 533.031028 9.895281 
8 -1.088008 0.311824 156.950854 542.528355 10.462008 
8 -0.668104 0.367236 161.096819 539.747112 9.622201 
8 -0.145610 0.472957 158.243177 534.109386 8.577213 
8 -0.766825 0.452829 157.049639 536.985209 9.819643 
8 -0.116013 0.388519 158.679110 539.142897 8.518019 
8 -1.315536 0.407828 156.585411 536.876433 10.917065 
8 -0.195497 0.498653 157.913039 533.858500 8.676986 
8 -0.254764 0.581398 160.148188 534.076727 8.795520 
8 -0.804741 0.460140 158.035504 532.076001 9.895475 
8 0.194434 0.566056 159.402667 532.372758 7.897125 
9 -0.528593 0.373385 159.492012 542.275820 9.343179 
9 -1.091498 0.420472 161.907507 537.433983 10.468989 
9 -0.677624 0.333976 160.149306 539.562218 9.641241 
9 -0.360712 0.599024 159.620868 524.476166 9.007417 
9 -0.479881 0.543911 161.129773 533.992755 9.245755 
9 -0.271365 0.463951 158.140454 537.503306 8.828723 
9 -0.375141 0.328101 159.705785 540.884550 9.036275 
9 -0.678867 0.279763 157.957821 544.435179 9.643727 
9 -1.736571 0.525493 160.997068 538.950181 11.759134 
9 0.041769 0.596493 158.387741 528.086442 8.202455 
10 -3.195951 0.250743 160.148909 550.174875 14.677895 
10 -1.108492 0.571706 157.883240 537.153005 10.502976 
10 -0.276125 0.493012 159.397480 530.771874 8.838243 
10 -0.664637 0.579266 158.656341 536.178677 9.615267 
10 -1.305999 0.503235 156.881609 538.015303 10.897991 
10 -0.195118 0.453938 158.770998 538.251601 8.676229 
10 -0.783550 0.493995 156.952701 534.479147 9.853092 
10 -1.928575 0.473520 156.109720 538.878803 12.143142 
10 -0.073740 0.429026 159.780140 538.009562 8.433473 
10 -0.145210 0.565523 157.929772 530.033630 8.576413 
11 -0.276762 0.590236 158.115539 533.658281 8.839516 
11 -0.606602 0.518009 160.121340 528.282616 9.499196 
11 -0.660012 0.450356 161.315798 533.956757 9.606017 
11 0.140740 0.527650 159.978029 532.404048 8.004512 
11 -1.005102 0.467832 159.531665 530.084987 10.296196 
11 -0.248622 0.334453 159.089939 541.076288 8.783237 
11 -0.817489 0.456780 157.120604 537.960388 9.920970 
11 -0.501227 0.569843 157.510586 533.879374 9.288447 
11 -0.022226 0.447646 158.809890 537.186685 8.330444 
11 -0.182736 0.553428 159.758044 527.717524 8.651464 
12 -0.452078 0.314912 158.313238 542.056360 9.190149 
12 -0.425094 0.412748 160.798271 536.382340 9.136180 
12 -0.697050 0.459836 159.524586 531.319855 9.680093 
12 -0.055535 0.539743 160.142336 534.200694 8.397063 
12 -4.826293 0.397376 156.635183 547.667444 17.938579 
12 -2.241623 0.298235 160.838169 539.684607 12.769239 
12 -0.222110 0.458601 158.078258 534.872594 8.730212 
12 -0.189596 0.459980 158.374285 534.129413 8.665184 
12 -1.261019 0.527821 161.994316 535.091669 10.808030 
12 -0.565722 0.350839 157.763560 542.218954 9.417437 
13 -0.229578 0.551580 158.642047 528.269324 8.745148 
13 -2.105242 0.231225 160.533659 549.260565 12.496477 
13 -0.437495 0.450585 158.280417 539.054308 9.160982 
13 -0.229336 0.354721 158.553479 540.385395 8.744664 
13 -0.320688 0.499494 158.444226 531.026421 8.927369 
13 -1.116108 0.469286 161.547955 531.239297 10.518209 
13 -0.265215 0.484905 158.136532 536.786327 8.816423 
13 -1.614157 0.224647 159.021750 546.003403 11.514307 
13 0.138048 0.594537 158.966046 532.088539 8.009896 
13 -0.699239 0.352794 160.833152 539.083498 9.684470 
14 -0.802868 0.286787 159.581581 542.417414 9.891730 
14 -0.852637 0.481934 161.596729 536.035844 9.991267 
14 -0.352287 0.517294 157.959389 535.905675 8.990566 
14 -0.415531 0.463030 158.342806 532.827661 9.117055 
14 -0.878347 0.437903 157.390928 539.817621 10.042686 
14 -0.677830 0.533929 157.202207 530.928929 9.641654 
14 -0.561837 0.515179 159.378966 537.782211 9.409666 
14 0.075715 0.511519 158.794026 534.437170 8.134563 
14 0.230832 0.577910 159.576300 529.095081 7.824328 
14 -1.491299 0.370603 161.992043 537.508818 11.268590 
15 -0.624559 0.317044 159.003572 540.661493 9.535110 
15 0.026863 0.547119 158.428782 530.749820 8.232266 
15 -1.166941 0.524395 160.791978 526.760297 10.619874 
15 -1.051566 0.444758 161.745601 533.611252 10.389126 
15 -1.236389 0.433537 159.750655 531.675696 10.758770 
15 0.176205 0.524836 159.640833 532.291553 7.933582 
15 -0.272717 0.521163 158.681785 529.702345 8.831427 
15 0.175637 0.540646 158.905939 531.968583 7.934719 
15 -1.845481 0.558909 159.698263 522.930115 11.976955 
15 0.006866 0.581303 160.685576 528.783271 8.272260 
16 -1.171899 0.405009 156.823938 540.671181 10.629791 
16 0.116542 0.551440 158.632213 530.910643 8.052908 
16 -1.359438 0.258360 158.702804 548.216155 11.004869 
16 -0.155189 0.557492 159.496500 527.615699 8.596371 
16 -1.163665 0.428008 160.469524 541.287622 10.613322 
16 -1.089689 0.592839 156.470867 530.492629 10.465370 
16 -0.748050 0.447786 157.345363 534.540606 9.782093 
16 -1.039136 0.585947 160.118400 523.178728 10.364264 
16 -1.320049 0.538598 158.960577 539.212394 10.926090 
16 -0.109881 0.553098 159.863885 534.535716 8.505755 
17 -0.157797 0.379189 159.783118 539.947439 8.601586 
17 0.296890 0.593601 159.563824 529.280525 7.692213 
17 -1.460434 0.258273 156.735362 546.493995 11.206861 
17 -0.322231 0.496174 157.865026 532.632707 8.930455 
17 -4.057708 0.334801 163.080546 536.743411 16.401409 
17 -0.723854 0.334366 160.869792 542.174706 9.733701 
17 -0.890544 0.461777 159.207583 530.783256 10.067081 
17 -0.581719 0.339222 157.660034 542.254886 9.449430 
17 -0.392731 0.530109 159.994824 536.324700 9.071454 
17 -1.968784 0.523677 157.560791 540.402168 12.223561 
18 -0.686906 0.414097 159.360315 541.405700 9.659804 
18 0.015656 0.593367 158.495374 527.700009 8.254680 
18 -0.503653 0.338086 158.914074 539.617154 9.293299 
18 -0.977921 0.292802 159.177801 541.539048 10.241835 
18 -3.241103 0.317331 163.425828 540.681785 14.768199 
18 -0.808236 0.577145 157.540773 535.366807 9.902464 
18 0.103938 0.589727 159.851529 532.240391 8.078117 
18 -0.981181 0.324810 157.070192 543.358953 10.248354 
18 -0.415632 0.528893 159.722838 536.690431 9.117257 
18 0.286104 0.584665 159.479988 529.790568 7.713784 
19 -0.792719 0.366713 160.856406 537.725284 9.871431 
19 0.266975 0.598250 158.967897 529.097981 7.752042 
19 -0.382366 0.522114 158.699752 536.877924 9.050725 
19 -0.014750 0.584678 158.627401 533.094176 8.315492 
19 -0.969154 0.542826 162.158242 530.893159 10.224301 
19 -0.483559 0.578038 157.808993 534.446320 9.253110 
19 0.184485 0.564056 159.867932 529.688351 7.917022 
19 -0.916393 0.280609 159.116397 542.589328 10.118779 
19 -0.020384 0.535993 160.215128 533.887755 8.326760 
19 -1.051965 0.565648 157.036871 527.802927 10.389922 
20 -1.111170 0.550352 157.164597 527.943387 10.508332 
20 -0.055390 0.405066 159.557815 538.646391 8.396772 
20 -0.429623 0.404502 158.143321 536.505192 9.145238 
20 0.199850 0.543970 159.521817 531.004172 7.886293 
20 -0.082487 0.583730 157.948502 531.494519 8.450966 
20 0.079258 0.563687 158.368838 531.473043 8.127477 
20 -0.195818 0.564420 160.046936 534.420535 8.677629 
20 -0.132924 0.573005 159.783801 534.163124 8.551841 
20 -1.119023 0.422642 156.631515 538.327274 10.524038 
20 -1.089376 0.554104 157.101233 536.140140 10.464746 
21 -0.113781 0.454917 158.486721 534.754268 8.513556 
21 -0.096397 0.437673 160.180101 536.966901 8.478787 
21 -0.574901 0.448814 157.743208 534.143726 9.435794 
21 -0.449757 0.433904 158.888940 540.049377 9.185507 
21 -0.213336 0.561031 158.612778 527.872968 8.712664 
21 -0.158087 0.415795 158.545409 536.686788 8.602167 
21 0.191136 0.571389 159.746998 529.133089 7.903720 
21 -0.217849 0.584614 159.337769 534.466501 8.721691 
21 -0.167169 0.596368 159.474637 533.869202 8.620330 
21 0.007031 0.557200 160.398555 532.619441 8.271930 
22 -0.609637 0.456602 160.387272 532.054194 9.505267 
22 -0.496627 0.511569 158.837249 529.225583 9.279246 
22 -0.230377 0.506921 160.950468 533.113209 8.746746 
22 -0.202855 0.424680 158.855269 539.301314 8.691703 
