,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_point_0_centre_0,galaxies_source_point_0_centre_1
0,-0.07957934383140905,0.043584497628586974,-0.32647406007900903,0.11223501315860522,7.7255463039701135,-0.26161389409301095,0.2650757825108983
1,-0.13921841777880775,-0.004936519820556168,0.27344718939053186,0.09952198385023947,7.448351138389275,0.515196865217573,0.2600311741379629
2,-0.02419983012218613,-0.11604543614683205,0.8844988634607892,-0.22315367614546877,0.6353673241392608,-0.39348516917485293,-0.13062012658892944
3,-0.0026536000042108247,0.09180788123682658,-0.22987068425002644,-0.06919781792448428,0.4688517767372069,0.37948095074497923,0.07089606978883298
4,-0.05711985877928469,-0.07539279551791853,0.24995290320150265,0.03307064575518658,0.6208906027319028,0.5901651375135936,0.302487308459644
5,0.12250925608910612,-0.14352064624984587,0.22635433854045278,-0.07842587281128208,6.3697573981529905,0.06668668572429345,-0.2732085847261031
6,0.10751803599581596,-0.021911448524041883,-0.043429448818822575,-0.05970947794647442,0.8213903859768852,-0.06615774899904017,-0.2235779774642337
7,-0.1451028232756489,-0.04177164171959811,0.7931048227161428,-0.46111359092080073,2.334556632709747,-0.18724893365485556,0.005096697830146879
8,-0.03904838175832161,-0.03725327083812364,-0.6042154445927692,0.5898129555405821,0.9575922671061265,-0.2457700582698052,0.14509259126457938
9,-0.048756667581548514,0.10713079455300649,0.4019172578916482,-0.2779753378365587,7.448748227540013,0.3779369822315734,0.2158452761583936
10,0.12473346145367817,0.005491361471438587,-0.2564101498745715,-0.09170350863001961,6.037970120425695,-0.005805558482130229,0.069836163334671
11,-0.2468759619389269,-0.14289405548907838,-0.3810278510239361,0.28526782634136133,1.4670896242918667,0.3689114198740107,0.09008141816309684
12,-0.10238981089586206,0.07766159879265988,-0.3038413337722741,-0.5012416563952383,6.909787296455814,-0.054580776735765404,0.4441589938982901
13,0.07983482496734234,0.06215796513344837,0.08450294191768587,0.19808418652346632,0.9305295265891651,-0.009039653175747663,0.41168680728823454
14,-0.0230487092277798,-0.03370962800609641,-0.11529235598049295,-0.22352035557822938,5.934253109968078,0.17216210846960098,-0.43466683642445936
15,0.05792498783423015,-0.08405016649762641,0.027325384606725248,-0.26693950783305154,5.459665344151863,-0.103295146265966,-0.13157034203949647
16,-0.002704128659912893,0.05782751180530679,0.0890982904732806,0.00438348005715202,4.363063105533709,-0.3620128579428846,0.2478384537975036
