galaxies_source_disk_centre_0,galaxies_source_disk_centre_1,galaxies_source_disk_elliptical_comps_0,galaxies_source_disk_elliptical_comps_1,galaxies_source_disk_intensity,galaxies_source_disk_effective_radius,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_dark_elliptical_comps_0,galaxies_lens_dark_elliptical_comps_1,galaxies_lens_dark_kappa_s,galaxies_lens_dark_scale_radius,galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,log_likelihood,log_prior,log_posterior,weight
-0.3579910687389794,-0.16046651844644744,-0.17949268660281822,-0.07865267280702383,0.2619527934024805,12.721698225741259,0.012672080985194007,0.06925549147474509,0.24000433991605014,-0.01352393840053223,0.28236725733020196,18.98917503782997,-0.5952979799618275,0.222989838880561,60633.09307554298,27.715202341973967,0.0331212452582547,0.20487580443672632,0.006490243406961956,-0.2055422554677512,1.4947793068281872,-6.344642957520847e+16,8.514925268184891,-6.344642957520846e+16,0.0
-0.24118655989548918,0.011445127834613203,0.28026556716202483,-0.2887744922008801,581895.6185274117,18.291830271975854,0.11316320545850854,0.10057086652484443,0.2652707063665737,0.06471004529953303,0.7447119928878856,0.47355249276506917,-0.47775845738821476,-0.5537714032056743,21.996369020748286,22.96194105695217,0.012400279409166253,-0.041749501167854,-0.29879591826484114,-0.18541821175443687,5.370076272825684,-5.97414848441396e+16,4.105127810707507,-5.974148484413959e+16,0.0
0.6533697721411402,0.04833927326203901,-0.17772355758051675,0.6883733549591479,744.897419628018,7.188335716814082,0.065024820604505,-0.028867775840388417,0.006308718357449638,-0.18549158775264157,0.7482009701747941,16.93359375129735,0.4729293896523198,0.28361267509204147,89301.41169075269,15.222264023812702,0.002458731727770972,-0.2281912948068558,0.8075869011175868,0.26034097811947027,7.539235574234448,-5.035712284452512e+16,11.053213538381907,-5.035712284452511e+16,0.0
-0.288558665148758,0.3714540525124983,0.09769964186323618,0.19849927309904325,7.89991952805361e-06,27.129197747897077,0.18487892294563935,0.1752180377815604,0.583844255268609,0.32240393203629397,0.3369404014942393,10.356811133201115,0.027456338836535425,-0.7940829377360926,172841.5766790099,7.621883139124214,0.0022346909088142267,-0.15745722055588773,0.3542395312474902,-0.1573282847807976,3.5414523724851863,-3.947289264198033e+16,126593.94741522374,-3.9472892641853736e+16,0.0
0.4425808103246217,-0.6282696220646161,0.18755940499794926,-0.2866755635963827,591441.0097347533,18.877947037527704,0.05109918603822927,0.1720234400099225,0.04471419175606228,0.1316247502918474,0.64900171435543,5.223920738378175,-0.5566633433197816,0.5587603808072484,0.18484243272680512,3.2232983923110545,-0.19299383430471714,0.013384296190882375,0.3518770844955819,-0.11291708995629528,5.684403379056024,-3.300520490669301e+16,14.517541235909544,-3.300520490669299e+16,0.0
0.20788200290358508,0.21318763311708636,0.11881837722335231,-0.34300034929956585,8.395014817531058,29.16532821312599,-0.21087762455850326,0.20481661260385145,-0.10622954567305169,0.07327481130891689,0.6256111893445688,26.361350366189875,-0.8488202575855032,0.19022748964928232,50183.23133018962,27.34910469726601,0.05838406140681884,0.0617116157533414,-0.02834975483855098,-0.04362187186672994,3.299962194346471,-3.1297017107918256e+16,7.17798443213301,-3.129701710791825e+16,0.0
-0.1676546237262893,-0.3851676235254357,-0.10014997763868497,0.5861188811877961,18405.636108403734,14.938930776223758,-0.07306065214823587,-0.02574455889942369,0.5465276819652831,0.5254682615845462,0.31132648476276725,14.370376250883842,0.655502191243763,-0.17662058628922558,59669.167898894746,17.43000476227531,0.007055883172656111,0.1494654211309182,0.3047167550669512,0.6233244647433904,4.6321311099970215,-2.776765640502736e+16,9.8965705570793,-2.776765640502735e+16,0.0
0.08800717138872124,-0.20933004714129552,-0.4131352985566976,0.010969808897766987,17.975131680127056,13.138532785369097,-0.048378628547071846,0.013375918507087532,0.26505762283766676,0.22037884356710571,0.8905565288211558,5.913624349826857,-0.11076681235592505,-0.22174954703512814,45284.84313938056,20.89597487205944,0.12836769184269034,0.061556581969050186,0.31781364821506913,0.10722162976818897,1.2733638567629244,-2.455127379332056e+16,3.231089116767134,-2.4551273793320556e+16,0.0
-0.3750256625799413,0.0394134382176866,-0.10792533861537368,-0.11995201242258058,2.0766807815592925,12.408754876176562,0.08757235900703594,0.018140011861733526,0.11512771427985155,-0.3085039616428572,0.8206648564052272,9.342307519317341,-0.7721141926551751,-0.4107881914262954,51413.14804069438,21.39679331459022,0.06160244550859502,0.14435343611552626,0.5421066149515643,-0.19244341740295853,5.974069213342849,-2.120408852188702e+16,6.9257642971498,-2.1204088521887012e+16,0.0
-0.41578617132572543,-0.49144007874170315,-0.3380376724291723,-0.00632124245400639,0.00017196408711959892,11.801410852857378,0.20997707738409443,0.028971802234389017,0.22998982754928665,0.037108237472809814,0.5407117902136525,25.172913911224327,-0.23525027287648076,0.3465050573977182,120056.20586073496,6.7114832316502815,-0.009147574367086264,0.12421497147540073,-0.13876973160744943,-0.1690586357690821,1.6292844007369016,-1.8328830806554108e+16,5821.638707762041,-1.832883080654829e+16,0.0
-0.08032669671754425,0.12898237090696005,0.4402938464564453,-0.5591266338085713,250945.48932742263,11.946685879979242,-0.15173775024574312,-0.031820004810913495,0.1561274992840412,0.19792330636165584,0.9327850586282944,2.5865010488010842,-0.12955036335696604,0.03672432969000931,771.8999868624987,1.9039072663591472,-0.07620564374686623,-0.08175232870792525,0.4317736632808348,-0.20113761041748013,0.4298523781387953,-1.2519843738517e+16,4.618700988715262,-1.2519843738516996e+16,0.0
-0.3982503248308003,0.3082235212515063,-0.28256874708950813,-0.8392436653132543,7.759239208393242e-05,4.044235488571254,-0.044896939045971425,0.15563581737349746,0.160540938762872,-0.21931226985114977,0.8906851557959782,10.748331803816377,0.5938384749843496,-0.1606354861089964,43617.37779405043,13.587226760192996,0.06534439480217054,-0.2452453391474114,0.5824151675707937,0.3655256707159499,5.250149890628806,-9611769111846044.0,12899.165476243998,-9611769111833144.0,0.0
-0.16439628771484052,-0.33307086566225885,-0.48664280610643246,0.45296461469913496,245914.01055154213,7.113303483171499,0.03966335854174935,-0.05106151179537301,-0.031281296659007446,0.186098324049469,0.1755664387100041,5.482822091507118,0.2517419847955809,0.9387318463503367,1.269743347207019,26.70704316042747,-0.043942739106716644,0.062210614638058964,-0.2498382164207515,-0.3677312879366373,2.626591971632932,-9607278870224446.0,6.122150499240283,-9607278870224440.0,0.0
-0.15950689000173085,-0.28605051207623744,0.41100868700393156,0.7100119488913268,6.801432821218076e-05,19.38841027964412,0.17001198502493206,-0.01732484636180728,0.19429240407835702,0.21126982836003613,0.43411375096147053,10.97251656442433,0.5472385051708256,0.43324585959932993,31041.601608659414,17.79259796702043,-0.030543940275277855,0.054978245428318834,0.138171239547867,-0.5676207404050168,2.109127690354807,-7399206475113550.0,14709.712445284878,-7399206475098840.0,0.0
-0.015132439335429463,0.06538767089873831,-0.2725544295203321,-0.23645204617630808,1.931370136865415e-06,10.836027525945862,-0.07992020568359541,-0.07331481511801202,0.011024932733822787,-0.028578971908537015,0.6703097142459764,17.470539652603446,0.057517741303640735,-0.01732360108826837,73005.8844410873,6.661557352739203,0.028753750126448974,0.004370025209853069,-0.061828974583025914,-0.020535378937734373,1.5072301846897487,-7004272449657584.0,517768.09596722503,-7004272449139816.0,0.0
-0.19717382575088144,0.2201474548750313,0.4591585317110348,0.10208923865945385,11.089642965307629,19.532994729414185,-0.07080004975934576,-0.09563203005767919,0.024530604144106023,-0.2178912154565397,0.8989781651160667,9.564786846857253,0.42049550896090093,0.7556194324915438,101400.41404603289,4.924192448084712,0.016033966796850842,-0.07981784609224807,0.02770842588590529,0.05027319864551141,7.109555580263554,-4898449224739786.0,3.8381853794422627,-4898449224739782.0,0.0
0.4045664817155971,0.2281745251189704,-0.415548705475815,0.2743018944143333,147282.07691474384,20.2903425753229,-0.019726236274686827,-0.17513634010954293,0.201152629300988,-0.03371060108402955,0.22436003480623878,10.40874983437251,-0.5146452397222795,0.21795928853723887,0.1165470217130383,7.8433968789748665,-0.037776971362494756,0.05678033499749875,-0.17441572838038905,-0.29748926334634773,3.1611113940051254,-4414184393969962.5,13.576776960903462,-4414184393969949.0,0.0
-0.08143189844280121,-0.023387922991918823,0.4150377364429573,0.023879395770576812,1.9703491751495007e-06,1.6368727784481296,0.011704969512478835,-0.12360127827836388,-0.23640797812794226,-0.06876306509448002,0.17616791291573375,28.05472523924922,-0.07133357538174538,0.6189372683152797,14925.471533237514,29.11797559039786,-0.12310632317157566,0.027850144434146774,-0.10517140044153336,-0.061182396402308735,4.988698651263643,-4195552528920273.5,507527.4046213095,-4195552528412746.0,0.0
-0.07724775929442898,-0.12116302989196812,0.6018543648449017,0.29852333461179786,0.0003414490109832712,7.827759314698948,0.08884869306150334,-0.06011434713174383,-0.2625787592283141,-0.20509261077852198,0.6460054133787656,18.211805555928684,0.10439666293691395,0.9809109479327208,35231.13630732422,23.01520275123112,-0.10118962347888763,0.037747853700654976,0.19841830771374955,0.8598298578921956,1.5448545896783434,-3698175052015158.5,2937.759877789112,-3698175052012220.5,0.0
-0.3091268068386024,-0.4009480395571643,-0.46747191927335907,0.5230445486043716,248656.35452391827,2.764678456131684,-0.07567334540006469,-0.11867697449061551,-0.540570048110649,0.21655455409548513,0.25085916051336055,1.4248860589699652,-0.19991523979202028,-0.9549460933818815,0.45931765411111325,25.875595909096678,-0.06566803033925857,-0.01379360712844619,-0.23230946037724032,-0.5665483164852956,1.5263287809822321,-2677865880834333.5,11.671769280487121,-2677865880834322.0,0.0
-0.43292574881040913,0.6461039989506906,0.41848181224313646,-0.5889120041384379,1.6223390832706987e-06,26.563780516726183,-0.019488196249574083,0.09584029032519602,0.17467856771538107,0.29075275857469907,0.3692466233129089,29.761238078905716,0.5968180038623507,-0.8986673384998954,345136.7126516986,4.984704172312028,0.051992230352160745,0.09535673280923557,-0.09835028593857285,0.06791197029011814,7.5004604281096094,-2496059756311340.5,616402.4710894126,-2496059755694938.0,0.0
0.02371048691732022,0.6634148247929612,-0.189926976764901,0.18721978371866044,2.738316657703406,26.101713164319914,-0.10591985925530661,0.10783516677326457,0.4011445179589759,0.5719962537944643,0.3189335031012346,29.915560338082134,0.5576931710577421,0.12122996888152526,84612.04959831512,3.6881759694471503,0.0025012622543795333,0.12798097771804198,0.05630308482982367,-0.5317195380983099,1.026745266761619,-2388442552814399.5,9.868712336973235,-2388442552814389.5,0.0
-0.32509768871264255,-0.1076755784722403,-0.21770935290277885,0.7621002788400244,212304.02844193668,16.07465481795341,-0.02081189210972879,-0.10101898296040986,0.021544654266633073,0.1556443784584594,0.9803348508835081,8.22354311338325,0.43575988491748385,-0.8391058544825011,1216.2151865714416,15.999022874552999,-0.11980624265020767,-0.06623367316334898,-0.09171836704310274,0.7094023863822336,4.347219589818047,-1286500524462603.2,8.145416684884603,-1286500524462595.0,0.0
0.24758453310783674,0.4251164903144143,-0.22072776825952087,0.3303922950688042,3277.8201113358027,17.795085906176507,0.03599407499162191,0.021424664614863545,0.12904993415927185,-0.12272576938892395,0.8115285847259783,4.622856068594697,-0.3327471479621545,-0.13803511779447344,24471.878244715077,7.900360767789705,-0.058508625294063324,-0.01603324322126093,-0.3226254784962675,0.2567496462532448,6.6489419729643515,-1120564655486283.9,3.3126511590633516,-1120564655486280.5,0.0
-0.12204075773768522,0.19776666749903932,0.7073805078763337,-0.5007219379255504,0.07333474140479236,1.7453382525570216,-0.016623736295188353,0.045474844387958915,0.11172953788564276,0.7081741109743883,0.6386062975504758,9.083869716474744,0.31398027210418883,-0.6223665147301398,62335.49606000239,3.4323546688761164,0.09566561744725106,-0.13093639461187032,0.4769997207510113,-0.2990224886213011,5.221645027789995,-1040836014708532.4,22.458561647174363,-1040836014708509.9,0.0
0.35343058046974574,0.23594073076023164,0.024066842972216253,0.7113995085344766,78886.04877539269,19.639764600462122,-0.03975240683214282,0.07078896065961288,-0.2991777171864559,-0.014919830934573578,0.9601158910775706,4.861544779177503,0.20881020822730126,-0.8955472979505377,4.018977187533322,18.601982385184737,0.07156572357016974,0.17653537122196852,-0.21522615040309856,-0.19188772390494116,1.139079020955502,-1018974937455295.4,7.060903558715366,-1018974937455288.4,0.0
-0.06934497499512161,0.12349337054306955,-0.3598032362649087,-0.2210791988377624,0.0002578687992037695,10.978112476180202,0.010675615707711096,0.18461474157992736,0.04422073454115081,-0.8475113445584144,0.36462459712661033,16.91861888406128,-0.2113643655059956,-0.45232389797615247,15081.965049782351,12.196759970608,-0.08558278829168235,-0.034718053192752056,-0.17159520173252174,-0.11775814828062224,1.7624916859652044,-942663461805211.0,3885.285983022078,-942663461801325.8,0.0
0.15347607043787198,-0.4706568660357568,0.13356001595464517,0.3889194991841631,125010.33845324417,24.828594799715557,-0.021742174642874038,-0.17074300118362387,0.15816705876961792,-0.4390837990278329,0.9417563440368528,24.52164423713424,0.1463166047661651,0.6193149858669376,0.102089732743657,14.489839571012519,-0.07880405082803102,0.008039030767451367,-0.3895634602609694,-0.25661702366544265,7.269839160985296,-934283774904756.5,16.51898909863533,-934283774904740.0,0.0
0.3160148952181942,-0.3611184783662613,-0.4353055032539006,-0.40534702229610176,181238.91670603605,10.317508892402067,0.09445905226488684,-0.17726817132906114,-0.29545229641933235,0.09144333505842579,0.39817577771986346,22.953277759359704,-0.12964236231366708,0.4687249483636575,4.1598403360255736e-05,11.173522009515413,0.048941592491638326,-0.10250309304983525,0.2263075788698426,0.09972032769729423,5.972279634151544,-803997731949588.2,24045.377715742634,-803997731925542.9,0.0
-0.3882693623580128,0.27635212204663395,-0.7293140858561767,0.027753099614905834,183929.58797280813,17.715390363446563,-0.1701512219716758,-0.04360343766896556,-0.2616153697919576,0.007159025828600619,0.9324006952516553,8.25448141247715,-0.2443274123849537,-0.47984948814303113,0.06967198274169398,21.91099070813768,0.020757539055716836,0.06882910226622845,-0.4598767341760186,-0.08298081380898821,7.7020996517023725,-709611459266909.0,20.654768793287957,-709611459266888.4,0.0
0.7258577702374106,-0.13389042454483785,0.1730561397499618,-0.3399511037542486,3.2920321312788316e-06,2.0851403938657365,-0.05656667898993636,0.030070290717439413,-0.36472877512652435,0.13364610295588986,0.20846105748311783,12.94014657614865,-0.47663811211860946,0.38159231989003634,9769.325309435271,15.876681039515935,-0.030913948848697335,0.042078095019775205,0.06877597242062168,-0.6574475707494408,6.345782735021143,-627743524443980.0,303771.4130586187,-627743524140208.6,0.0
0.26053479676365565,0.04042866448304316,-0.5405439806343345,0.16234228614285653,111607.78016285974,13.833797450575952,0.1295648869482625,0.05113695169986626,0.46717007576727365,-0.15987616339577812,0.769648922596372,26.15988353496052,0.6286827993900211,0.39094396219254857,1.1707624367846202e-06,26.508416185058383,0.05179168254151994,0.007030233290289527,-0.008984780162880202,0.5308151529868937,3.728982598207846,-617767537002707.4,854150.3934408528,-617767536148557.0,0.0
-0.04831011120755881,0.2399475790408421,0.143804520323356,0.3587651635437862,0.21794611265130767,0.2775151523051833,-0.10694463169241544,0.07018274476904757,-0.09622620117741139,0.08324923589426439,0.6825855743288886,26.881213615006516,0.06797330106274761,-0.3423291448250494,7112.760529245372,20.757890949521446,-0.03685461183893589,-0.0359472671282427,-0.40608848466239195,0.23872272058685687,1.8499331786294162,-589624006128268.6,7.737024226974789,-589624006128260.9,0.0
0.21217752640263293,-0.17528928479609304,0.17650076004668544,-0.8022036706529811,203.4877065779943,2.751892795077654,0.04001180674855056,-0.252627249284625,0.4963506188795154,0.3398253171079625,0.9036233596975489,0.1393170847626879,0.8874134331460789,0.3099220084603711,22281.911109451194,8.469172436161562,0.0872640554537485,-0.10630795885123485,0.42875928802493524,0.9562045045502158,7.841417409847545,-531797515344031.75,15.870285425575215,-531797515344015.9,0.0
-0.17026465602956603,-0.20610537132635284,-0.8658378646121164,-0.6389741429704568,0.16027514528632872,1.3281627823649111,0.10512861434457137,-0.15029653278012994,-0.20410875235488898,-0.5728423824037109,0.6018569312975837,24.60746931363647,0.2686448091089442,-0.22449878388551536,10538.219041155786,12.522120820736205,0.1579751791150842,0.06409407298446468,0.09868411219818071,-0.35804698411275354,5.754856034987993,-506937063526945.4,15.153553384483581,-506937063526930.25,0.0
0.27296757386240283,-0.3147692610525366,0.24545897264841354,-0.15532814847540002,759.4222641505859,9.878266129021235,-0.22683105013767585,-0.05851573804022685,0.1875046904437839,-0.1413881042009761,0.23684068099503675,24.674497237379303,0.5285993752662171,-0.04474898279484988,8657.489936352653,14.673614666903948,-0.16348042082405734,0.13349116540900274,-0.005039250958397242,-0.2878524290800815,5.416086258254731,-444040644879788.9,7.435377995020598,-444040644879781.44,0.0
0.4185523813694687,-0.35905721477822494,-0.47094074577515377,-0.2818108921426424,40315.96598382106,26.955655632802163,0.0030494434422585277,-0.027951488863615034,0.09173943835414682,-0.3823302449303128,0.26242096855005403,14.964418928884855,0.2614034300590362,0.6762407463321112,6.313468694806787e-05,5.966536263696768,-0.11868559329967182,0.1461580047016394,-0.35873094207168815,0.09566532684752548,2.185438248871473,-357470570192362.75,15845.933296802381,-357470570176516.8,0.0
0.4102670674402777,0.020487724435858046,-0.13349188112435406,-0.44057350349498065,0.054354870090420004,22.79348649013618,-0.0033714978350376434,0.0329372364536583,0.18803033892346158,0.11942667549789493,0.17429367697597653,3.267152706916482,-0.24344980487098142,0.7349759217725892,5630.319061823393,22.947632633597596,-0.07865234640119793,0.008381381499149737,0.6394817012328211,0.25935574991480087,7.756682713416559,-348482071613441.5,24.246853744275413,-348482071613417.25,0.0
0.06597709924485815,0.008979008002768976,-0.1073602962845328,-0.18309930923772358,8825.619209555074,22.64794301082252,0.12015330556833906,-0.13510986449787574,0.08933939887640796,0.23864635511650595,0.9483421730517685,25.518878268890116,-0.2917235350463916,0.09218280137648514,6776.8004720774015,13.550613695243776,-0.08729011958167564,0.05532077101668313,0.3484576969068166,-0.49683958130366507,2.6393726914305935,-310222997132205.6,4.877467697431623,-310222997132200.75,0.0
0.3870575214719206,0.0046001349675729416,-0.11707344132997838,-0.48314844552436464,180582.24113942636,8.104625412791545,-0.06609395775479987,-0.18626511584481406,-0.03172201323336693,0.15915696651513384,0.9306964536725039,28.87041758715384,-0.3271981880081999,0.03197202811123318,1243.268960429551,20.797244930019993,-0.1309547430339803,-0.03241771751545808,0.4964285910243752,0.08065283255329865,3.839627319552072,-226439611513727.7,5.958396362556101,-226439611513721.72,0.0
-0.5092516347700897,0.04299253942975797,0.21816166351882796,0.6035001991023423,16.0765020342465,21.686459255514094,0.0012092484598142438,0.05693423020746312,0.4303663350920885,-0.03359601919255272,0.7933719485229659,7.0901957236008215,0.11580036887778362,0.22032927565899554,3709.93521715234,24.40268353551842,0.04835303266807752,-0.10010861199884724,-0.45065083738582523,0.08708128933189284,7.415446651334572,-216849750869750.0,5.446791446123355,-216849750869744.56,0.0
0.06834369508347513,0.037250539531488644,0.5093853625319786,-0.19697132557790645,40732.42121293948,29.940616928727184,-0.19666370507504366,0.041496628812243946,0.23465905813989776,0.025796956732528662,0.4201303418270307,7.802344437698307,-0.6015801290740429,-0.525327333008571,15.787246825497004,13.634356008075503,-0.07704798636400934,-0.2760067342055841,0.2708034103899473,-0.03146402198353139,5.931408485980494,-203040614729597.6,8.817563620516955,-203040614729588.78,0.0
-0.05942231292093596,-0.1506027598203282,0.06420639249380744,0.24290504561504567,9.959763684614117e-06,26.51259734002882,-0.018256048647323782,-0.06685089374675013,-0.45345479394598043,-0.26757434080426623,0.2038555233898477,5.372019593608873,-0.593954972353483,0.621731333998449,4584.724522683706,22.64588113177313,0.10308755960082544,-0.057256208147806846,-0.1566379556064825,0.07355267510084175,2.7814367553838233,-194348496099211.38,100408.38125393682,-194348495998803.0,0.0
0.1457217155411515,0.2936599231008873,0.47692785029909335,0.3599320102162177,0.12526429384570698,6.228225091313192,0.0360242923469155,0.037445671310282584,-0.051010690881936945,-0.5492306312888471,0.30934957316010403,5.307540992895603,0.7753497785608825,0.03509470094295325,8661.76197382586,9.811388651033354,-0.058124317882004096,0.07996732791973105,0.14966805492691648,0.1759366743291525,7.173989577364841,-180949780888161.25,13.109500097078016,-180949780888148.12,0.0
-0.24791564972232835,0.8087715518846692,0.30822737418400964,-0.21308953728166877,5.137153838735433e-05,19.397915594742386,-0.05932723502955289,0.030945764537970658,-0.148804151671935,0.14366099767061766,0.18447578601037584,11.052868068760855,0.42780544657030106,-0.3625824828470965,5854.4379120597,11.843091022442222,0.1400060820202251,-0.06523800668332277,-0.13340087381533877,0.18987287860554752,1.920011953319844,-132491829629779.25,19472.870750943955,-132491829610306.38,0.0
0.6117606453105464,-0.0642528902030668,-0.16100987372478223,-0.2369736659925,0.4704367585717627,7.9168445818075845,-0.015461550681084789,0.12491722225671847,-0.15458735360222567,0.012035019019983413,0.7267798551654328,6.523193166498345,-0.6422405468907092,-0.1018040973352185,2926.0751586175475,21.530839089513645,-0.0831136291882861,-0.12491403365022696,0.3362388192442374,-0.09950218036760695,5.318378554388089,-95304084964757.75,7.972370861384936,-95304084964749.78,0.0
-0.03421383803326237,0.07297807193246071,-0.6504734972384926,0.6246288541271361,130.0170207327602,16.329002066441227,0.00845778527147535,-0.04817575388620974,0.25451989460653746,0.26102809875243915,0.004542868718270143,26.932905426093413,0.07955396114711459,0.5326698611235208,2057.0244566299903,29.39317996972662,-0.14015378052848704,0.2771239873003129,0.363790015719426,0.2332122941637073,7.702301461200104,-85089935563309.17,8.968433395961526,-85089935563300.2,0.0
-0.34435049399132184,-0.33544437305491537,0.22982950624312645,0.01112561170867999,45.88032472178855,2.3641721787154046,0.0486430247217411,-0.13816115993426437,0.05697422253549071,-0.0601722768428619,0.4925580054717156,25.05996189049843,-0.20459535102356738,-0.04229898824859114,8213.621841068576,5.759049029145825,0.11037116582578547,-0.00982326441312745,-0.34922823060458313,0.5948818610301556,5.542806468154702,-67105855170115.31,5.867373089262388,-67105855170109.445,0.0
