#REFERENCE 0 29.6033091 -0.6664364
O1 29.6034455 -0.6664276 -nan 1.0059 -1.21 0.00
O1 29.603445 -0.666428 -nan 0.0000 -1.21 0.00
O1 29.6034455 -0.6664276 0.0000 1.0059 -1.21 0.00
O1 29.6034455 -0.6664276 -nan 1.5099 -1.21 0.00
