#REFERENCE 3 29.6033091 -0.6664364
B1 -0.5154332 -0.5152915 0.200000 0.035770 16.42039 1.0000 1.87 
B2 -0.5351171 -0.5114132 0.200000 0.029020 164.87221 1.0000 2.10 
B3 -0.5155889 -0.5184440 0.200000 0.050518 116.82159 1.0000 1.49 
