#REFERENCE 0 29.6033091 -0.6664364
B1 29.6024870 -0.6659979 0.200009 0.199997 76.82897 1.0000 -0.00 
B2 29.6032206 -0.6677117 0.603765 0.037459 13.89244 1.0000 0.62 
B2 29.6043614 -0.6662066 0.199026 0.014128 155.23234 1.0000 2.88 
B2 29.6024959 -0.6659855 0.619714 0.051320 122.21829 1.0000 0.25 
B2 29.6024954 -0.6667739 0.200000 0.199986 167.03375 1.0000 0.00 
B3 29.6024860 -0.6660025 1.115080 0.051311 108.00416 1.0000 -0.39 
B3 29.6024890 -0.6667722 1.098627 0.065705 68.62057 1.0000 -0.64 
B3 29.6043561 -0.6662088 0.164305 0.029317 179.70823 1.0000 2.30 
B3 29.6032048 -0.6677084 0.200001 0.199997 152.56627 1.0000 0.00 
