1 -11604.758748 1.763004 0.727942 2.648171 166.336174 649.816101 0.000000 
1 -11566.707441 -0.840226 -0.615191 2.906849 94.090631 376.048736 0.000000 
1 -22791.850408 -2.721108 0.720051 0.103704 123.655182 467.042471 0.000000 
1 -11363.432715 -0.125852 -0.832048 1.890307 34.638867 685.049107 0.000000 
1 -22788.645262 -1.709353 -1.408425 1.655364 96.151338 177.029091 0.000000 
1 -431.253421 1.066227 1.069777 2.309422 129.234461 661.093576 0.000000 
1 -11425.802513 4.487623 -0.918607 1.587453 149.498518 691.384198 0.000000 
1 -11394.171451 1.448312 1.887334 1.450989 161.492565 505.958791 0.000000 
1 -22794.692409 -1.155546 -1.311467 0.509756 128.688834 314.430349 0.000000 
1 -22817.856823 -0.953713 0.238944 1.200680 30.527241 486.776086 0.000000 
1 -22789.764849 -3.177969 -0.664324 2.588607 92.518883 749.206175 -0.156049 
1 -22793.525144 -0.183099 -0.281480 1.689077 88.918296 322.020082 -0.156049 
1 -22793.006458 -4.328640 1.787980 0.020460 4.893425 631.311532 -0.156049 
1 -22844.035998 0.312033 -0.564024 1.942289 155.024273 299.118392 -0.156049 
1 -11309.822631 0.825853 -1.688885 0.143165 117.460889 477.838803 -0.156049 
1 -11310.950780 -2.242479 0.354444 1.161479 126.100750 610.712190 -0.156049 
1 -23452.066910 2.286547 0.832007 3.766425 151.710779 612.799834 -0.156049 
1 -22856.444226 -3.917702 -0.371832 0.130367 92.984353 720.720438 -0.156049 
1 -11394.675523 -4.279358 0.340268 2.184061 177.765247 757.464515 -0.156049 
1 -139.055127 1.063515 -0.178823 2.510122 165.816162 575.303006 -0.156049 
1 -23129.057564 0.273219 0.527359 0.533453 31.104815 884.314962 -0.321272 
1 -22796.749397 2.038746 -0.055304 1.933707 94.690054 183.452514 -0.321272 
1 -22788.520072 -3.791679 0.286056 2.441610 58.099279 152.928218 -0.321272 
1 -11795.756333 1.363695 1.920492 1.918147 108.851240 757.295213 -0.321272 
1 -11373.834767 2.292298 -0.703911 2.000260 166.110512 353.121597 -0.321272 
1 -22793.329564 3.253378 0.640666 1.176089 92.929833 259.166883 -0.321272 
1 -11463.618626 0.671059 0.320170 2.710165 29.194724 337.971125 -0.321272 
1 -22876.749207 -1.714170 1.519373 3.924434 25.300085 708.612968 -0.321272 
1 -11609.317404 3.256183 0.130954 3.625901 30.673484 461.136096 -0.321272 
1 -22796.169557 -0.492448 0.986381 4.548074 36.663716 229.825093 -0.321272 
1 -139.168244 1.476006 -0.837695 2.062139 47.003918 551.919864 -0.476572 
1 -22788.575287 0.373649 0.671027 2.959095 74.898071 406.102130 -0.476572 
1 -22792.016956 -3.715097 -0.484101 4.329667 101.369932 405.341410 -0.476572 
1 -11620.248567 -0.719068 -0.535822 1.386830 40.421241 469.832622 -0.476572 
1 -11448.185975 1.082525 0.223903 2.542026 103.148951 272.415292 -0.476572 
1 -23531.188024 1.798028 0.116105 0.589334 48.752801 730.489371 -0.476572 
1 -12250.193597 2.870175 0.467067 1.246913 116.562081 866.606016 -0.476572 
1 -11500.508367 0.131441 1.414219 3.202763 170.721563 494.855013 -0.476572 
1 -22818.025547 -4.670056 -0.390135 3.601083 37.648424 792.768178 -0.476572 
1 -12703.290648 4.474092 0.683177 0.007688 37.216388 644.742569 -0.476572 
1 -22790.306851 -0.367961 -0.634104 3.764145 61.810383 311.991236 -0.614127 
1 -12397.724977 4.281447 -0.168221 1.590224 26.611962 880.419584 -0.614127 
1 -22797.736796 -4.069539 0.764001 2.162792 126.828494 379.213663 -0.614127 
1 -22788.904420 -4.433139 1.184165 0.537857 163.533932 315.809375 -0.614127 
1 -11916.716580 1.431975 -1.366787 3.738685 40.682035 524.105394 -0.614127 
1 -22814.238531 0.025520 1.451136 4.541450 44.914619 715.033848 -0.614127 
1 -22790.795208 -4.504559 1.389869 0.887266 23.306442 467.420273 -0.614127 
1 -153.908195 -2.655221 0.591615 0.693662 56.259278 775.828255 -0.614127 
1 -11402.639203 -1.303669 -0.961776 1.618164 52.196685 819.305355 -0.614127 
1 -48.239966 0.684265 -0.669200 1.111603 178.214821 489.021587 -0.614127 
1 -11315.528009 -3.762427 -0.009111 1.021100 109.883946 734.952817 -0.738870 
1 -22803.673911 -1.078672 0.625001 2.128888 7.153132 318.904903 -0.738870 
1 -280.842517 2.775797 -1.613352 2.935641 176.210292 588.417792 -0.738870 
1 -11530.825556 3.409212 1.914225 2.452024 101.257725 627.186431 -0.738870 
1 -11752.355837 -1.005267 1.512429 2.625920 119.593285 747.887020 -0.738870 
1 -11531.557274 -0.444548 1.578574 2.898292 111.832757 604.907796 -0.738870 
1 -22789.367690 0.431989 -1.531813 0.174965 69.301228 167.014903 -0.738870 
1 -11446.108109 -2.607144 1.287727 1.559421 0.914414 896.272057 -0.738870 
1 -22794.877569 3.172959 0.863363 2.021514 34.492398 209.866962 -0.738870 
1 -22788.565663 -1.553162 -0.718895 1.427638 53.476133 147.097958 -0.738870 
1 -22790.637285 -2.206438 1.915915 1.370603 49.913416 544.172309 -0.897765 
1 -141.869648 1.052208 -0.913966 2.712747 169.527000 592.609521 -0.897765 
1 -11478.398542 -1.270809 -1.550432 1.108816 150.010543 706.870331 -0.897765 
1 -22800.670805 -4.702726 0.359443 1.373212 44.586532 787.190511 -0.897765 
1 -13247.161504 -1.592241 -1.058842 4.006934 146.077257 748.333311 -0.897765 
1 -22788.520020 -4.744910 -1.840502 2.600027 81.760924 187.659020 -0.897765 
1 -22796.026791 -3.719750 -1.234474 0.622634 143.996706 428.237612 -0.897765 
1 -22788.853105 -4.650656 0.330393 3.937545 102.399839 288.488309 -0.897765 
1 -22943.272440 -3.151919 1.140403 4.924957 91.182882 827.780635 -0.897765 
1 -22789.535545 -0.970480 0.515202 2.287004 157.390869 151.410974 -0.897765 
1 -22788.556645 0.155666 1.511522 1.908924 101.652929 103.987970 -1.035822 
1 -22789.350510 -1.730572 -0.352881 3.191666 47.688353 592.933762 -1.035822 
1 -11318.141619 -0.885912 -1.425293 0.748245 131.305370 576.671075 -1.035822 
1 -40.538901 1.778579 -1.581457 1.597337 168.203757 522.078347 -1.035822 
1 -11304.826503 -3.000495 -1.133495 1.876651 117.909974 698.235368 -1.035822 
1 -22788.571491 -1.298792 -0.580231 0.282500 35.210913 122.600160 -1.035822 
1 -22794.246279 0.174236 -0.423489 2.956554 5.807317 190.279964 -1.035822 
1 -11299.844603 -3.927120 -0.455113 1.399005 118.919318 797.820295 -1.035822 
1 -22797.193638 -3.931461 1.896996 1.299917 33.039648 666.263022 -1.035822 
1 -12057.785765 3.352495 -0.632107 3.599629 138.179078 569.253109 -1.035822 
1 -13378.584689 1.459773 -0.232469 3.712387 28.050012 721.890245 -1.132333 
1 -11422.112329 -0.836195 -0.986197 2.574863 37.935976 648.324339 -1.132333 
1 -11465.788873 1.951066 -0.749292 0.109625 138.625848 518.338887 -1.132333 
1 -174.986829 -1.288815 -0.625787 2.479910 153.947145 602.974876 -1.132333 
1 -11301.274440 -2.608297 -1.046482 1.702853 123.891869 702.281369 -1.132333 
1 -11412.136978 3.722517 0.950514 2.901642 154.084542 520.866894 -1.132333 
1 -11499.303211 3.638800 1.153231 2.845138 119.379606 398.820631 -1.132333 
1 -11624.509747 4.065858 -0.812636 0.879306 118.073152 419.918954 -1.132333 
1 -22788.521483 -1.954356 1.230907 2.589803 68.467270 121.237886 -1.132333 
1 -11335.186501 -3.409537 -1.967683 2.888951 160.858756 495.133226 -1.132333 
1 -41.689773 -0.694678 -0.778213 2.272453 152.507726 520.047149 -1.225266 
1 -383.864962 3.217534 -0.583408 1.769460 16.272003 589.610657 -1.225266 
1 -11411.489157 -2.523328 -1.262818 1.800842 31.285697 512.040688 -1.225266 
1 -11547.686973 1.651799 1.467042 2.004609 26.682514 417.204941 -1.225266 
1 -11342.437008 -2.476302 -1.293233 1.581466 101.183816 677.960045 -1.225266 
1 -22791.730348 -0.371781 -0.128150 1.014047 138.868642 287.559650 -1.225266 
1 -2147.351349 -1.248596 0.672939 2.974648 160.411780 858.546404 -1.225266 
1 -11305.656971 -1.191929 1.556543 1.841007 156.752153 546.355245 -1.225266 
1 -22790.934888 -2.087549 0.612295 1.652222 83.074422 482.978425 -1.225266 
1 -3.512727 -4.972577 1.691489 2.943630 159.623542 469.685097 -1.225266 
1 -220.622737 2.190795 -1.748460 1.841517 36.966832 408.136032 -1.325296 
1 -11374.451804 2.786911 1.006052 0.906253 141.910869 460.271478 -1.325296 
1 -11412.439478 -2.580388 -1.236686 1.793643 30.475259 508.716786 -1.325296 
1 -11547.686973 1.651799 1.467042 2.004609 26.682514 417.204941 -1.325296 
1 -11331.865343 1.460025 -1.556345 4.024170 130.568484 409.026799 -1.325296 
1 -11399.842260 -0.999039 -0.738520 2.175034 35.344761 640.447345 -1.325296 
1 -22788.542482 -3.957026 -1.987935 2.463703 90.204539 357.737758 -1.325296 
1 -2016.618050 0.765340 -1.184432 2.788736 22.003632 795.883105 -1.325296 
1 -19190.101695 1.526089 -1.287263 3.696715 92.429190 896.576846 -1.325296 
1 -22795.430282 -3.054160 0.298380 0.440710 126.529242 490.937740 -1.325296 
1 -11394.843059 4.485270 1.255116 1.825677 155.288274 624.072484 -1.451294 
1 -11358.983520 2.895155 0.948101 1.098754 158.827105 399.992736 -1.451294 
1 -11372.335809 -1.635616 0.917112 2.502922 14.130460 743.957124 -1.451294 
1 -11379.924243 2.471655 1.589771 1.879273 179.852007 356.368941 -1.451294 
1 -23031.559068 1.161661 0.449284 0.116319 116.954617 465.529351 -1.451294 
1 -22843.535453 -2.411802 0.403465 0.022753 113.515216 888.501156 -1.451294 
1 -22801.599991 -2.373602 0.605186 0.372219 142.287126 594.743079 -1.451294 
1 -1108.423720 0.334347 -1.538100 2.797057 161.389026 765.683982 -1.451294 
1 -14171.016149 3.358296 -1.062439 2.791461 176.817205 845.512678 -1.451294 
1 -11455.760188 1.129877 0.518523 1.855254 26.775504 727.845016 -1.451294 
1 -11477.099685 4.920909 1.361129 1.638986 7.876256 543.164382 -1.553813 
1 -22791.542235 -1.148825 0.973876 1.662862 71.831103 518.482132 -1.553813 
1 -11424.116014 -1.189973 1.107367 2.587633 6.710376 745.853705 -1.553813 
1 -22788.660643 -0.458086 -1.215239 3.180473 76.072963 354.840678 -1.553813 
1 -11361.907912 1.176500 1.219934 1.368208 23.645891 530.536028 -1.553813 
1 -22813.920425 2.427795 1.144394 0.148470 24.375004 319.418716 -1.553813 
1 -50.154768 0.506303 -1.432689 1.224074 178.755436 523.763698 -1.553813 
1 -84.758970 3.275412 -0.250494 1.750446 132.648960 535.548562 -1.553813 
1 -11296.755473 -1.963502 0.562485 1.177915 177.399271 643.543762 -1.553813 
1 -767.273949 4.336551 1.011711 1.604183 59.472017 536.198466 -1.553813 
1 -11477.099685 4.920909 1.361129 1.638986 7.876256 543.164382 -1.676633 
1 -11582.435597 0.295898 -0.871204 2.151561 29.562388 877.351657 -1.676633 
1 -12067.307418 1.573575 -1.366520 1.720176 131.385711 792.460393 -1.676633 
1 -22788.667426 -0.310702 -1.070890 3.170490 64.897382 355.522808 -1.676633 
1 -11425.831419 3.515890 -1.231879 2.349511 88.731404 638.946393 -1.676633 
1 -11372.586478 1.377226 1.031942 1.473443 1.382037 710.454697 -1.676633 
