galaxies_source_disk_centre_0,galaxies_source_disk_centre_1,galaxies_source_disk_elliptical_comps_0,galaxies_source_disk_elliptical_comps_1,galaxies_source_disk_intensity,galaxies_source_disk_effective_radius,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity,galaxies_lens_bulge_effective_radius,galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,log_likelihood,log_prior,log_posterior,weight
-0.013321795413006921,0.2847355790148885,0.3089733576509169,0.873343097176182,153803.49195263197,14.18966039764985,-0.2541133989655641,0.20516709110681156,-0.3963236402699361,-0.35074823692820783,464478.5779540643,25.022062843533508,0.19786542020566508,0.010205097791986731,0.06155456076615766,-0.3466705492720317,7.794465125928201,-3.1796075206850617e+19,5.972044372356612,-3.1796075206850617e+19,0.0
-0.1940463481928056,0.012368694911588103,-0.4755797265442913,-0.18725092377058233,122515.63608004432,11.584315941150631,-0.5480912009707976,-0.20909541522290626,0.04823699154414613,-0.5978525137851818,168754.8144178,26.83727306501283,-0.12050174626722517,-0.14698045993386957,-0.10823643814931856,-0.14265155922384481,1.120621518516617,-3.808212880134148e+18,5.348177368139288,-3.808212880134148e+18,0.0
-0.16125403039607786,-0.42568141787999114,0.17958191986883598,0.21851477550342827,0.0007410220993291568,26.73358835789599,0.2420577463093226,-0.2139083248023436,-0.2708941826694987,0.2041079485404815,131879.7073434748,27.147252487801293,0.12292933356878533,-0.04845171115007751,-0.7227980306112296,-0.12127657166415795,2.7755980551507182,-3.156162287719666e+18,1355.4654768673763,-3.1561622877196646e+18,0.0
-0.1383006732076451,-0.03095289232693873,-0.23337579966257413,0.10174611810595657,0.14749932531081697,18.211379580989295,-0.255677773413148,-0.3515315596456006,0.2502449892400145,0.361651115797066,133887.86892032635,26.710680873228817,-0.1939118790882839,-0.05053876800883376,-0.07185852055865885,-0.17937286750290413,6.280811467709106,-2.62652247909776e+18,10.672676554544589,-2.62652247909776e+18,0.0
-0.6087682682456274,-0.011434627323034734,-0.22027399942229128,0.35822675697982514,385.43953440053065,10.279706869927459,0.24914579801855757,0.4036596641541636,-0.20768995192286943,-0.2626513636246587,267800.0972113063,9.66126607493781,-0.047167199285613325,0.021061146289111196,-0.07234323298705672,-0.23539826241565356,4.615900832292999,-1.8949592011641009e+18,4.360561988210334,-1.8949592011641009e+18,0.0
-0.1625219256068312,-0.4095764842271457,0.5547310392176249,0.3908214019197502,0.002618006033791119,2.91950829218559,0.10389738657206157,-0.2877704847193955,-0.5247075949528641,0.1329418113992039,324957.81183466746,6.347347134300911,-0.013418136866658072,-0.20596306395823755,-0.20257054706560879,0.24607903315948415,1.4497863608709691,-8.680014582156886e+17,387.77017845711197,-8.680014582156882e+17,0.0
0.15477146675086692,-0.010902181035635224,0.001962396618210426,-0.419042450363264,938766.4915229955,19.35305503099801,-0.272823596700632,0.04934815756732555,0.5288835538188927,-0.6072398936436344,0.0004970539796066987,27.513062573909842,0.137741346865649,0.03652994999264621,-0.02771449659184799,-0.134558728050703,6.201170422605944,-6.557044549305964e+17,2015.1830391043666,-6.557044549305943e+17,0.0
0.3661423812875226,-0.16115859565314325,0.44085260861357006,-0.03595952471711448,1.9457499107862986,2.3369879068431,-0.033744455235799,-0.38783992844775395,-0.20845868261237024,0.1258398291644955,53529.53782563521,27.533167582863545,-0.00271357571154383,-0.05772404956756155,0.026580907028363108,0.040927831227627234,2.3705330251302623,-4.937799117503209e+17,2.9350918855914063,-4.937799117503209e+17,0.0
-0.503926431505293,0.10329799477711864,-0.4026867100544256,-0.678300468222369,544031.870941331,16.37021008400586,0.25083267504692996,0.0228748397193239,0.8216362886561622,0.9721293659069197,2.1990290458509003,10.217429781525372,0.05274691157063343,0.27435236164376264,-0.37979798531922704,-0.2398494916117563,1.2368337300700798,-4.4636745892341824e+17,11.785543141996333,-4.4636745892341824e+17,0.0
-0.32253752584291456,0.1225701005652494,-0.5558688311580346,-0.3117449985798077,528905.937957605,25.071036221848082,0.4161573359798021,-0.6376491108226244,0.12979312245850658,0.37221555345379587,0.023115859703461108,29.036816314656935,-0.13723483556374994,-0.011278037138824647,0.4156422133032284,-0.22989548738745375,5.174649584219779,-3.4333205488198483e+17,50.46732523153189,-3.433320548819848e+17,0.0
