#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : sigma (km/s)
#Chi2
1 2.965069 -0.000464 -0.289779 0.824313 2.561939 383.180859 2.355854 
1 3.230839 -0.001540 -0.342624 0.782150 4.891107 383.212515 1.824315 
1 2.696219 -0.001763 -0.255317 0.457677 10.257855 383.178284 2.893554 
1 3.964884 -0.001385 -0.223451 0.451617 1.943465 383.296449 0.356225 
1 2.371236 -0.000772 -0.246851 1.002249 5.085239 383.179972 3.543521 
1 3.962261 0.000595 -0.243826 0.586006 5.347165 383.216220 0.361470 
1 3.805956 -0.000462 -0.244702 0.539264 7.077033 383.224163 0.674080 
1 2.887316 -0.001237 -0.180027 0.747570 2.157786 383.204748 2.511361 
1 0.907069 0.000135 -0.485916 1.130091 4.455998 383.202197 6.471854 
1 3.326557 -0.001713 -0.330555 0.607288 4.303485 383.208101 1.632879 
2 3.330141 -0.001486 -0.306301 0.711954 3.006110 383.204359 1.625711 
2 2.961484 -0.000527 -0.199840 0.654125 6.883713 383.207267 2.363024 
2 2.250068 -0.000212 -0.163208 0.632217 6.853670 383.277161 3.785856 
2 3.884244 -0.000145 -0.280257 0.606174 4.166261 383.174199 0.517504 
2 2.428353 -0.001097 -0.248383 0.990959 5.105496 383.198675 3.429286 
2 3.662562 0.000205 -0.217506 0.533059 6.670924 383.219437 0.960868 
2 3.665618 -0.002219 -0.222440 0.626512 5.575200 383.208951 0.954756 
2 2.895008 -0.001634 -0.206363 0.798078 2.116592 383.207856 2.495976 
2 4.063199 -0.000840 -0.243300 0.477714 5.354600 383.218951 0.159596 
2 2.924472 -0.001091 -0.327228 0.744762 2.471749 383.210238 2.437049 
3 0.948713 -0.000239 -0.345502 1.155373 10.767725 383.252849 6.388567 
3 1.086872 -0.001009 -0.200946 0.693964 10.692928 383.155581 6.112249 
3 2.558787 -0.001353 -0.289664 0.984934 6.502461 383.214799 3.168420 
3 3.799357 -0.000617 -0.254395 0.440391 4.050294 383.168339 0.687279 
3 1.949482 -0.000148 -0.255368 1.092678 3.181872 383.219612 4.387028 
3 0.847983 -0.000285 -0.479560 0.992151 3.537821 383.232116 6.590026 
3 3.261498 -0.000461 -0.260032 0.471125 0.621116 383.226487 1.762997 
3 3.303488 -0.002012 -0.173816 0.612911 2.511941 383.233274 1.679017 
3 2.011451 -0.001015 -0.310943 0.831489 11.051004 383.278350 4.263090 
3 3.695734 -0.000775 -0.183996 0.426960 3.898448 383.192164 0.894525 
4 2.124117 -0.001371 -0.128631 0.466088 3.526602 383.228523 4.037758 
4 1.051092 -0.001014 -0.199433 0.691207 10.706916 383.155178 6.183809 
4 2.608023 -0.000140 -0.419648 0.824747 7.313523 383.228809 3.069947 
4 3.244110 -0.001132 -0.273822 0.792598 3.202447 383.194083 1.797773 
4 3.288563 -0.000242 -0.209981 0.537423 7.534067 383.208594 1.708866 
4 1.813715 -0.001472 -0.262889 0.722590 11.283861 383.231839 4.658562 
4 1.713341 -0.000325 -0.285118 0.447368 -0.951552 383.229599 4.859311 
4 2.638827 -0.001498 -0.242321 0.470656 -1.685226 383.222364 3.008340 
4 1.799830 -0.000757 -0.246539 1.107668 5.894389 383.162020 4.686332 
4 2.554468 -0.001158 -0.166281 0.346799 4.562602 383.217686 3.177057 
5 3.154049 0.000011 -0.353542 0.825991 6.559111 383.216628 1.977894 
5 3.769653 -0.000199 -0.239813 0.561830 6.902977 383.213562 0.746687 
5 1.824245 -0.001019 -0.453555 1.106562 9.047819 383.217190 4.637503 
5 3.235520 -0.000222 -0.201594 0.593363 0.034736 383.240533 1.814953 
5 3.901108 -0.000402 -0.263594 0.632179 5.097681 383.204064 0.483776 
5 1.893349 0.000072 -0.300627 1.156461 4.470805 383.145992 4.499294 
5 3.833072 -0.000792 -0.259304 0.452882 4.448881 383.218353 0.619849 
5 3.566431 -0.000927 -0.215324 0.531685 0.380568 383.188209 1.153130 
5 3.412471 0.000616 -0.320183 0.764800 6.789590 383.189899 1.461050 
5 3.288800 -0.001948 -0.275894 0.626776 1.232054 383.179191 1.708392 
6 1.852079 -0.000874 -0.217417 0.445807 11.047922 383.197069 4.581834 
6 3.495437 -0.000650 -0.205939 0.666666 3.406462 383.232965 1.295119 
6 2.099628 -0.000569 -0.450813 1.020071 8.663661 383.177593 4.086736 
6 1.942569 -0.000044 -0.121691 0.559976 4.197603 383.244315 4.400855 
6 3.654617 -0.000902 -0.185374 0.389943 3.179737 383.168325 0.976759 
6 2.421951 -0.001004 -0.284786 0.940440 2.107578 383.189086 3.442091 
6 2.839418 -0.000218 -0.173177 0.740315 2.224046 383.212337 2.607157 
6 3.443937 0.000086 -0.336693 0.652250 5.505448 383.212599 1.398118 
6 1.958713 -0.000597 -0.452243 0.857251 10.620777 383.181697 4.368566 
6 3.943418 -0.000227 -0.250357 0.583237 3.184651 383.192294 0.399157 
7 2.498523 0.000028 -0.148789 0.689535 0.258892 383.242858 3.288947 
7 3.164339 0.000212 -0.186623 0.678379 4.542830 383.152277 1.957314 
7 3.679338 -0.001398 -0.185491 0.482739 4.389257 383.197992 0.927317 
7 2.410020 -0.000596 -0.175478 0.755928 5.987921 383.248611 3.465953 
7 2.862556 -0.000297 -0.257085 0.841897 2.137125 383.157262 2.560880 
7 2.824882 -0.000377 -0.391148 0.866527 7.862543 383.187292 2.636229 
7 2.081921 0.000034 -0.121390 0.550538 3.510830 383.250261 4.122151 
7 4.088376 0.000144 -0.222425 0.460838 4.669294 383.229314 0.109240 
7 3.978389 0.000268 -0.216585 0.514942 5.052109 383.238487 0.329215 
7 2.527161 -0.000785 -0.154487 0.752576 1.557244 383.208187 3.231670 
8 3.665200 -0.000426 -0.287285 0.693544 4.160702 383.189862 0.955592 
8 3.411354 -0.001283 -0.237203 0.703046 2.183710 383.175759 1.463284 
8 3.613612 0.000391 -0.294429 0.553672 3.311620 383.135319 1.058769 
8 2.698746 -0.000718 -0.198697 0.470145 8.651137 383.190269 2.888501 
8 2.694034 0.000546 -0.410601 0.852048 7.050081 383.198010 2.897924 
8 2.330673 -0.000664 -0.410073 0.943306 5.025598 383.215005 3.624646 
8 3.777256 -0.000486 -0.228078 0.623422 2.998145 383.226490 0.731481 
8 3.720517 -0.001231 -0.209029 0.597482 4.718539 383.194420 0.844958 
8 4.129354 -0.000529 -0.227402 0.494127 3.917214 383.217381 0.027284 
8 2.457365 -0.000758 -0.148475 0.742183 1.244383 383.211331 3.371262 
9 3.116233 -0.000008 -0.327132 0.684689 9.375607 383.190061 2.053526 
9 3.522951 -0.000820 -0.222728 0.645083 6.004872 383.276119 1.240090 
9 3.063597 -0.001527 -0.178569 0.604761 5.594004 383.264331 2.158798 
9 2.805737 -0.001186 -0.193528 0.811675 3.651863 383.221073 2.674518 
9 3.855222 -0.000688 -0.251624 0.480010 6.812937 383.198828 0.575549 
9 3.444875 -0.000450 -0.308961 0.743323 7.188822 383.218325 1.396242 
9 -3.256487 -0.000183 -0.023070 0.918816 7.904788 383.218910 14.798967 
9 2.854331 -0.000747 -0.200216 0.436478 -2.139351 383.192096 2.577331 
9 2.816127 0.000149 -0.183222 0.739618 4.999053 383.222006 2.653738 
9 3.444913 -0.000602 -0.323822 0.722656 4.645497 383.259148 1.396166 
10 3.347567 -0.000862 -0.180880 0.601887 4.349797 383.192133 1.590858 
10 1.969396 -0.000124 -0.244379 1.002096 1.265332 383.179894 4.347200 
10 2.961933 -0.001196 -0.365411 0.880879 7.144339 383.172873 2.362127 
10 2.207977 -0.000746 -0.138750 0.373105 1.288979 383.200936 3.870038 
10 3.297186 -0.000857 -0.237242 0.650801 0.849191 383.145144 1.691621 
10 2.857409 -0.000937 -0.201547 0.776199 5.490383 383.196090 2.571174 
