#REFERENCE 0 346.3403024 -0.0364897
O1 346.3403030 -0.0365542 1.7122 0.9967 4.15 0.00
O1 346.340303 -0.036554 1.7122 0.0000 4.15 0.00
O1 346.3403030 -0.0365542 0.0000 0.9967 4.15 0.00
O1 346.3403030 -0.0365542 2.8928 1.6839 4.15 0.00
