galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_point_0_centre_0,galaxies_source_point_0_centre_1,log_likelihood,log_prior,log_posterior,weight
0.0765489036557134,-0.043345689465089744,-0.22009057444887106,-0.21074008161479466,7.9073114395348405,0.10332734071269621,-0.1641417505815104,-7201.344517870843,1.1117641533212552,-7200.232753717522,0.0
-0.10850803447505172,-0.17395480939156174,0.06271671030344513,-0.019121700111509134,7.756491885933907,-0.18981409443318553,-0.01974892273122029,-6795.721538030841,2.3279269936989833,-6793.393611037141,0.0
0.012105325687147915,0.011183462128402733,-0.3335825486429242,-0.03587918371587443,6.639786571071706,-0.07056063340972366,0.20394125854112072,-4772.195008630842,0.8976663951237116,-4771.297342235718,0.0
-0.012375310306145203,0.08566727736061634,0.0186588015083815,-0.22540456464572356,6.572891618422766,0.0010703746526353488,-0.14031364108691008,-4483.259404510843,0.7681817147433774,-4482.4912227960995,0.0
0.10405766360035193,-0.04146534641369694,0.22756716995692647,-0.1194512130026718,6.722588283981944,0.12325523820465349,0.17517392513023938,-3879.2002917508416,1.249219542694344,-3877.9510722081473,0.0
-0.03352114218192315,-0.08380542508071281,0.16013142680476822,-0.15659497966094077,5.785394798513756,0.21208122906141236,0.2678607332014598,-3507.893118670843,1.3345279324012291,-3506.5585907384416,0.0
0.04977663433627063,-0.031123674203647166,0.3070787825886674,-0.3007561311462303,6.390171963774044,0.5856400193747406,0.3459042216947557,-3006.5562309508423,3.768850887854011,-3002.787380062988,0.0
0.13192920174186393,0.06365700474778566,-0.20198649987286618,-0.37849409503838316,6.389586477471603,-0.3530495892895335,-0.2560402889715658,-3004.0791151908415,3.1520818050850696,-3000.9270333857567,0.0
-0.052235855741032566,-0.17981856634045731,-0.21826894113680556,0.12220259993809304,5.693095193514162,-0.31410431982585296,0.24998079277800808,-2892.6985513508416,2.9960913301078542,-2889.7024600207337,0.0
-0.028248447541467037,-0.20549399959354822,0.017750331593437228,0.01670965514126387,4.76156368427412,0.433422217371235,0.0879004070057459,-2525.6627018308413,3.241152304591648,-2522.4215495262497,0.0
0.17046572243395275,0.22928780283971664,0.14044843841638346,0.30441113213526383,6.120486585129572,0.15545274463623007,0.24969397331572246,-2347.766302350843,5.186598160280839,-2342.579704190562,0.0
-0.15919283377333052,-0.08526506210088856,-0.33248641551868163,-0.273452337050628,5.249852839132103,0.1097665728515645,0.21981608746798786,-2283.5911939108414,2.995575623482712,-2280.595618287359,0.0
0.04084011438593887,-0.031139149692632366,-0.36577681660736955,0.2625217367534605,5.951547296187096,0.17224781614150658,-0.3970332046592679,-2115.784117830842,2.298628177126286,-2113.485489653716,0.0
-0.040278715206712,0.048821807258074,-0.4499129077466191,0.1798868680345231,5.329107519027453,-0.09262562116201882,0.03007930297290144,-2030.0324762708417,1.5573259659728034,-2028.475150304869,0.0
0.097053842699752,0.1347403447802348,-0.09694969296196887,0.29270175512344193,5.440633011131619,-0.004484334099105993,-0.18227042814602912,-1904.9567891908423,2.091588103862085,-1902.8652010869803,0.0
0.11674392356709004,0.003019589882326978,0.06505496927412213,0.24841675425319223,5.859503154703838,-0.44151940382539956,-0.05961194387914022,-1831.3148361108415,2.1510019730244334,-1829.163834137817,0.0
0.050436500713869736,0.022168281001451805,-0.24380005216553768,0.032267095051956844,4.51748833478244,0.05361276738500327,-0.16232979653390756,-1680.4907852308418,0.6501243450544711,-1679.8406608857872,0.0
-0.10872813003953846,0.04132743495785779,-0.519328828784918,-0.041989803829420004,5.017395513703572,0.024354152934017177,0.2135560990376207,-1631.3616530708423,2.4412932028492453,-1628.920359867993,0.0
-0.018554024550424857,-0.05393067289990804,-0.14919291481738242,0.5477730227716052,6.597426628656566,0.03782803596956422,-0.019232437568794277,-1452.5903996308416,1.9632754501460683,-1450.6271241806955,0.0
-0.0294267189452906,0.11608758950235085,0.063144521685417,-0.35513969415118063,4.488069572533582,0.04493372934014571,-0.03231399745873487,-1414.9889765108414,1.4569722748000766,-1413.5320042360413,0.0
0.033070297841735305,0.0890752333253903,-0.003968109626654698,0.231447538789612,5.208458140253745,-0.01670646759903554,-0.5533894970531352,-1398.5683613908416,2.4519729263108996,-1396.1163884645307,0.0
0.0023073537305539618,-0.16678484839567076,0.0558352259462265,-0.1611436516996196,3.175057655876385,-0.1093073528932167,-0.03604967291657578,-1275.108474990842,1.6263061726328432,-1273.4821688182092,0.0
0.06715777619763923,-0.04512734368838727,0.041615573995213866,0.06945912640753285,0.1079765111190314,-0.06083510648079946,-0.3984115731710454,-1232.3985885508412,1.266160636261358,-1231.13242791458,0.0
-0.004109594948756649,0.042652606621875214,-0.08919622659092191,-0.4635706071402288,3.8915821633274046,-0.016149182217507066,0.2485572925499919,-1199.0878497508418,1.6745577833835859,-1197.4132919674582,0.0
-0.04290408631356706,-0.06908483865492436,0.050119456147533895,0.42338264310041285,3.6198909249371765,0.5736168622660465,0.504169919702112,-1185.9438465108421,4.5806095275611405,-1181.363236983281,0.0
-0.08828571154930041,0.013382014884803202,-0.12459727992688362,-0.135290237958825,3.7340884880737306,0.3295042936152916,0.26693556993915274,-1034.5847510708418,1.585647862983759,-1032.999103207858,0.0
0.08808247294199788,0.057930241843804464,0.059428883266368825,-0.29131261176317674,3.4963053491226406,0.026636237116878677,0.0735788937180382,-1032.2545874308416,1.0808227072445729,-1031.173764723597,0.0
0.1492476229126566,0.11351722177996751,0.14827101486833677,-0.16840084621164814,0.07390433967403354,0.09444026741897776,0.02148565866948882,-830.6015802308415,2.0898491653611293,-828.5117310654804,0.0
0.04032592581017916,0.008529655494296772,-0.03875132876251641,0.3559790991185261,0.16039981527562386,-0.17583203979465495,0.1607103768444822,-824.8310696308415,1.112544076509099,-823.7185255543324,0.0
0.06801721937928905,-0.05417815243960324,-0.4823460246798807,-0.4039245653122185,7.199626098502095,-0.6977731301408934,-0.48339402422807576,-792.6235921908417,6.580135526655086,-786.0434566641866,0.0
0.18340979464960888,-0.1378900431740873,-0.3829373283721326,-0.6082837021078442,7.045550591534297,-0.5487483739882674,0.014418639947134926,-787.3824433108415,7.17698936590652,-780.205453944935,0.0
0.034959419091993814,-0.20298520171768314,0.19541227808030523,-0.5437986870211138,2.9158640015363115,-0.13907116502691788,0.24154667305064945,-703.9972195508415,4.4078607362820375,-699.5893588145594,3.234946543243673e-305
0.05834796485479697,-0.0035120719843284715,0.56456145767487,0.6256529036393175,1.8792588354265654,0.5591244368407434,-0.42619935125454234,-696.9214470308415,6.862158861541288,-690.0592881693002,3.754938846509007e-302
