galaxies_lens_mass_centre_0,galaxies_lens_mass_centre_1,galaxies_lens_mass_elliptical_comps_0,galaxies_lens_mass_elliptical_comps_1,galaxies_lens_mass_einstein_radius,galaxies_source_point_0_centre_0,galaxies_source_point_0_centre_1,log_likelihood,log_prior,log_posterior,weight
-0.004107113008437773,0.0669917136646045,-0.06224465430326237,0.2055906437805075,7.966223501805483,-0.025559148991918683,0.028906875253092695,-10230.83096701026,0.4898533890353614,-10230.341113621225,0.0
0.09687484215142554,-0.08792503492764685,-0.3554537743866585,0.156837457174717,7.162592641350817,-0.1600292167415852,-0.21462849211428264,-5613.236287930263,2.0925557489830693,-5611.14373218128,0.0
0.0909140160338856,-0.18689173006329562,-0.014952679858227118,9.497488579552734e-05,5.7359973079071045,0.2593859345832429,0.17984160931365337,-5072.181850490263,2.714403071402616,-5069.4674474188605,0.0
-0.08491723610622286,0.09033673382058123,-0.24797337768587857,-0.09300951910485067,6.507464402642856,0.01904343648601465,0.14406757802338943,-4886.516222570263,1.2755813799077562,-4885.240641190356,0.0
-0.09397896011094824,-0.026225613386874836,0.1220310096380321,-0.053152654884955984,5.9484933725823375,0.24581959238321233,-0.25518487356104413,-4825.5828018502625,1.271898963321604,-4824.310902886941,0.0
-0.07553758491494364,0.002677440976969595,-0.3085704260790231,-0.02191163176034468,6.363831920965752,0.026312946905099183,-0.04991018830161294,-4725.8410339302645,0.8349838019601729,-4725.006050128304,0.0
-0.07153382567584503,0.05792052013851234,-0.09074103515448588,-0.06465761716227364,5.436059028688084,0.015616280181490342,0.1402921306376564,-4060.4563925702623,0.6032620381334045,-4059.853130532129,0.0
0.1521897380157028,0.007063241120119619,-0.5574772184084633,-0.05372449490715779,7.731302332563624,0.3611266624435487,-0.031690897250214206,-3889.644671290264,3.633268896029388,-3886.0114023942347,0.0
0.22414649293862418,0.03064137691704548,-0.1419989868447433,-0.26945243417005715,5.729603149925283,0.4970250888584862,-0.22065303793088473,-3776.6178033702636,4.717305150736284,-3771.9004982195274,0.0
0.17336639083302263,0.04501143429026497,-0.28804541767292763,0.13144996538654985,5.531080679411049,0.16638566208168853,0.0895140806953645,-3743.7941663702627,2.359353485653396,-3741.4348128846095,0.0
